Z,N,AME2003,AME2003_sd,AME2016,AME2016_sd,JYFLTRAP2017,JYFLTRAP2017_sd,TRIUMF2018,TRIUMF2018_sd,RIKEN2018,RIKEN2018_sd,NEW2018,NEW2018_sd,SKMS,SKP,SLy4,SV-min,UNEDF0,UNEDF1,UNEDF1-SO,UNEDF2,FRDM2012,HFB24
12,38,*,*,*,*,*,*,*,*,*,*,*,*,58.823573,60.840246,61.992339,59.637189,59.821493,58.694228,*,58.912138,65.480000,**
,,,,,,,,,,,,,,,,,,,,,,,
12,40,*,*,*,*,*,*,*,*,*,*,*,*,60.499006,62.264959,63.506485,60.683112,60.768772,59.990940,*,*,68.200000,**
,,,,,,,,,,,,,,,,,,,,,,,
12,42,*,*,*,*,*,*,*,*,*,*,*,*,58.852441,63.912732,64.959511,61.604779,61.447197,60.730303,*,*,*,**
,,,,,,,,,,,,,,,,,,,,,,,
12,44,*,*,*,*,*,*,*,*,*,*,*,*,63.235385,64.858262,66.398192,62.459856,61.887697,61.260800,*,*,*,**
,,,,,,,,,,,,,,,,,,,,,,,
12,46,*,*,*,*,*,*,*,*,*,*,*,*,64.262005,65.379841,67.015978,62.660367,62.233458,61.520610,*,*,*,**
,,,,,,,,,,,,,,,,,,,,,,,
12,48,*,*,*,*,*,*,*,*,*,*,*,*,64.910742,65.612403,67.192158,62.975586,62.539240,61.688568,*,*,*,**
,,,,,,,,,,,,,,,,,,,,,,,
12,50,*,*,*,*,*,*,*,*,*,*,*,*,65.393069,65.768936,67.340328,63.175911,62.792307,62.043474,*,*,*,**
,,,,,,,,,,,,,,,,,,,,,,,
12,52,*,*,*,*,*,*,*,*,*,*,*,*,65.998229,65.937748,68.044757,63.655660,63.201540,62.464461,*,*,*,**
,,,,,,,,,,,,,,,,,,,,,,,
14,2,*,*,*,*,*,*,*,*,*,*,*,*,-12.322666,-13.633674,-14.587069,-12.979125,-12.518941,-12.062798,*,*,*,*
,,,,,,,,,,,,,,,,,,,,,,,
14,4,*,*,*,*,*,*,*,*,*,*,*,*,-8.346452,-10.370421,-11.226594,-9.915076,-9.877648,-9.823815,*,-10.175852,*,*
,,,,,,,,,,,,,,,,,,,,,,,
14,6,*,*,*,*,*,*,*,*,*,*,*,*,-3.466057,-5.130592,-5.623802,-4.832640,-5.075945,-4.949832,*,-5.037339,*,*
,,,,,,,,,,,,,,,,,,,,,,,
14,8,*,*,*,*,*,*,*,*,*,*,*,*,2.344466,0.815938,0.345354,0.629030,0.543498,0.270237,*,0.613901,-2.550000,-2.7
,,,,,,,,,,,,,,,,,,,,,,,
14,10,3.42631,0.01952,3.43281,0.01947,*,*,*,*,*,*,*,*,6.762383,6.602356,5.252320,5.249093,6.429112,4.919362,*,5.269236,4.190000,3.16
,,,,,,,,,,,,,,,,,,,,,,,
14,12,7.78901,0.00300,7.78539,0.00011,*,*,*,*,*,*,*,*,11.614492,11.505017,10.598007,10.849939,12.314985,10.619350,*,10.971144,8.730000,6.68
,,,,,,,,,,,,,,,,,,,,,,,
14,14,19.85616,0.00003,19.85619,0.00003,*,*,*,*,*,*,*,*,18.276117,17.653264,17.723162,17.736077,18.349818,18.210006,*,18.590685,18.030000,19.66
,,,,,,,,,,,,,,,,,,,,,,,
14,16,23.99223,0.00200,23.99206,0.00200,*,*,*,*,*,*,*,*,22.988369,22.517605,22.834562,22.992709,23.471216,23.941243,*,24.076779,23.390000,22.78
,,,,,,,,,,,,,,,,,,,,,,,
14,18,29.74818,0.00838,29.77181,0.00346,*,*,*,*,*,*,*,*,27.439635,27.347144,27.663379,27.691984,28.223322,29.072282,*,29.295036,28.100000,28.64
,,,,,,,,,,,,,,,,,,,,,,,
14,20,33.57993,0.02264,33.70589,0.01449,*,*,*,*,*,*,*,*,31.733760,31.918947,32.449319,32.258392,32.654479,33.906207,*,34.372238,32.320000,34.13
,,,,,,,,,,,,,,,,,,,,,,,
14,22,35.86905,0.26227,35.33741,0.07739,*,*,*,*,*,*,*,*,34.143021,35.904632,36.732729,36.103958,36.806928,37.187753,*,37.627290,36.230000,37.05
,,,,,,,,,,,,,,,,,,,,,,,
14,24,*,*,39.12840,0.69815,*,*,*,*,*,*,*,*,37.210356,38.604932,39.196940,38.757168,39.469261,40.143997,*,40.589519,39.330000,40.82
,,,,,,,,,,,,,,,,,,,,,,,
14,26,*,*,*,*,*,*,*,*,*,*,*,*,40.756175,42.115614,42.775608,42.108268,42.751368,43.358951,*,43.905422,42.760000,44.96
,,,,,,,,,,,,,,,,,,,,,,,
14,28,*,*,*,*,*,*,*,*,*,*,*,*,45.102858,46.364069,47.154950,46.338619,46.790319,47.582132,*,48.249887,46.870000,49.06
,,,,,,,,,,,,,,,,,,,,,,,
14,30,*,*,*,*,*,*,*,*,*,*,*,*,48.346749,49.677569,50.817538,49.367649,49.539228,50.414845,*,51.001433,50.070000,51.85
,,,,,,,,,,,,,,,,,,,,,,,
14,32,*,*,*,*,*,*,*,*,*,*,*,*,50.735477,52.444471,53.031748,51.853559,52.294673,52.636895,*,53.394028,52.990000,53.66
,,,,,,,,,,,,,,,,,,,,,,,
14,34,*,*,*,*,*,*,*,*,*,*,*,*,52.371186,54.517879,54.972426,53.538538,53.952970,54.170664,*,54.659844,55.810000,53.91
,,,,,,,,,,,,,,,,,,,,,,,
14,36,*,*,*,*,*,*,*,*,*,*,*,*,54.263053,56.644045,57.305398,55.615400,55.740408,55.550566,*,55.795098,58.050000,**
,,,,,,,,,,,,,,,,,,,,,,,
14,38,*,*,*,*,*,*,*,*,*,*,*,*,55.097135,58.508319,59.612419,57.399336,57.428824,56.580427,*,56.994515,59.800000,**
,,,,,,,,,,,,,,,,,,,,,,,
14,40,*,*,*,*,*,*,*,*,*,*,*,*,55.554715,59.595811,61.352830,58.722978,58.666261,57.007380,*,*,61.890000,**
,,,,,,,,,,,,,,,,,,,,,,,
14,42,*,*,*,*,*,*,*,*,*,*,*,*,59.862300,60.356332,62.154943,59.505032,59.404801,57.831154,*,*,65.100000,**
,,,,,,,,,,,,,,,,,,,,,,,
14,44,*,*,*,*,*,*,*,*,*,*,*,*,58.171875,61.653443,62.685924,60.062948,59.909992,58.644596,*,*,65.850000,**
,,,,,,,,,,,,,,,,,,,,,,,
14,46,*,*,*,*,*,*,*,*,*,*,*,*,59.811771,62.871273,64.031109,61.174621,60.357646,59.534946,*,*,68.190000,**
,,,,,,,,,,,,,,,,,,,,,,,
14,48,*,*,*,*,*,*,*,*,*,*,*,*,61.946753,64.372230,65.333509,62.072407,60.862871,60.333710,*,*,*,**
,,,,,,,,,,,,,,,,,,,,,,,
14,50,*,*,*,*,*,*,*,*,*,*,*,*,63.756737,65.786013,67.069419,63.262319,61.718573,61.084630,*,*,*,**
,,,,,,,,,,,,,,,,,,,,,,,
14,52,*,*,*,*,*,*,*,*,*,*,*,*,65.070998,67.333296,68.373460,64.523199,62.911012,62.208168,*,*,*,**
,,,,,,,,,,,,,,,,,,,,,,,
16,2,*,*,*,*,*,*,*,*,*,*,*,*,-12.857709,-13.828990,-14.822983,-13.136640,-12.556968,-12.247076,*,*,*,*
,,,,,,,,,,,,,,,,,,,,,,,
16,4,*,*,*,*,*,*,*,*,*,*,*,*,-10.754491,-12.549443,-13.264287,-11.635002,-11.473747,-11.196192,*,*,*,*
,,,,,,,,,,,,,,,,,,,,,,,
16,6,*,*,*,*,*,*,*,*,*,*,*,*,-6.479452,-8.361131,-8.681813,-7.537994,-8.094643,-7.881610,*,-8.151520,*,*
,,,,,,,,,,,,,,,,,,,,,,,
16,8,*,*,*,*,*,*,*,*,*,*,*,*,-1.897191,-3.295257,-3.531774,-2.946776,-3.525044,-3.355106,*,-3.537024,-6.670000,-4.51
,,,,,,,,,,,,,,,,,,,,,,,
16,10,*,*,*,*,*,*,*,*,*,*,*,*,2.343925,1.591296,1.405674,1.578889,1.002995,0.652242,*,0.440930,-1.710000,-1.78
,,,,,,,,,,,,,,,,,,,,,,,
16,12,3.36011,0.16003,3.36372,0.16000,*,*,*,*,*,*,*,*,6.470696,6.594575,5.991857,5.998883,5.902656,5.294956,*,5.180562,3.100000,3.6
,,,,,,,,,,,,,,,,,,,,,,,
16,14,7.14768,0.00300,7.14440,0.00021,*,*,*,*,*,*,*,*,11.031604,11.371266,10.979376,11.073205,10.863865,10.842657,*,10.575965,8.060000,6.89
,,,,,,,,,,,,,,,,,,,,,,,
16,16,16.16071,0.00014,16.16051,0.00002,*,*,*,*,*,*,*,*,15.151538,15.731745,15.088442,15.741486,15.676547,16.262722,*,15.773745,16.740000,17.57
,,,,,,,,,,,,,,,,,,,,,,,
16,18,20.42882,0.00012,20.43194,0.00030,*,*,*,*,*,*,*,*,19.435779,20.392105,19.699694,20.360916,20.207434,21.321452,*,20.908325,20.570000,20.53
,,,,,,,,,,,,,,,,,,,,,,,
16,20,25.28525,0.01412,25.28522,0.01412,*,*,*,*,*,*,*,*,23.497832,24.844644,24.262968,24.722225,24.512886,26.117325,*,25.672237,25.080000,24.96
,,,,,,,,,,,,,,,,,,,,,,,
16,22,28.95663,0.12366,29.00302,0.07215,*,*,*,*,*,*,*,*,27.182173,28.866080,28.404622,28.829325,28.611774,30.370832,*,29.802490,28.630000,28.83
,,,,,,,,,,,,,,,,,,,,,,,
16,24,33.37724,0.19713,33.24549,0.10487,*,*,*,*,*,*,*,*,30.187320,32.199446,32.158468,32.273055,32.091124,34.148212,*,34.184017,32.670000,32.97
,,,,,,,,,,,,,,,,,,,,,,,
16,26,37.72250,0.56974,37.64537,0.34513,*,*,*,*,*,*,*,*,34.039945,35.848301,36.300005,36.058748,35.842195,37.903729,*,38.097247,36.920000,36.31
,,,,,,,,,,,,,,,,,,,,,,,
16,28,*,*,*,*,*,*,*,*,*,*,*,*,36.907841,39.118824,39.356773,39.074483,38.981581,40.619716,*,40.969906,38.050000,39.36
,,,,,,,,,,,,,,,,,,,,,,,
16,30,*,*,*,*,*,*,*,*,*,*,*,*,40.013478,42.538602,42.611058,42.156109,42.491451,43.742423,*,44.122663,42.740000,42.67
,,,,,,,,,,,,,,,,,,,,,,,
16,32,*,*,*,*,*,*,*,*,*,*,*,*,42.460450,45.328380,45.235947,44.929784,44.872987,46.416549,*,46.433512,46.030000,45.33
,,,,,,,,,,,,,,,,,,,,,,,
16,34,*,*,*,*,*,*,*,*,*,*,*,*,44.314319,47.666245,47.603048,46.797843,46.515277,47.945507,*,47.889534,48.730000,48.29
,,,,,,,,,,,,,,,,,,,,,,,
16,36,*,*,*,*,*,*,*,*,*,*,*,*,46.722642,50.242896,50.346040,49.267862,48.728077,50.331174,*,50.298377,51.530000,49.28
,,,,,,,,,,,,,,,,,,,,,,,
