Z,N,AME2003,AME2003_sd,AME2016,AME2016_sd,JYFLTRAP2017,JYFLTRAP2017_sd,TRIUMF2018,TRIUMF2018_sd,RIKEN2018,RIKEN2018_sd,NEW2018,NEW2018_sd,SKMS,SKP,SLy4,SV-min,UNEDF0,UNEDF1,UNEDF2,FRDM2012,HFB24
,,,,,,,,,,,,,,,,,,,,,,
45,73,*,*,4.0614,0.02578,*,*,*,*,*,*,*,*,4.660981,4.221465,4.13171,4.384459,4.551166,4.24462,3.938213,4.36,4
,,,,,,,,,,,,,,,,,,,,,,
45,75,*,*,*,*,*,*,*,*,*,*,*,*,4.562694,3.953136,4.100113,4.169147,4.264939,4.141426,4.017097,4.11,3.92
,,,,,,,,,,,,,,,,,,,,,,
45,77,*,*,*,*,*,*,*,*,*,*,*,*,4.658638,3.753649,4.004751,3.996965,4.015946,3.956868,3.851316,3.9,3.58
,,,,,,,,,,,,,,,,,,,,,,
45,79,*,*,*,*,*,*,*,*,*,*,*,*,4.860215,3.487702,3.974313,3.845352,3.782504,3.76318,3.907195,3.8,3.6
,,,,,,,,,,,,,,,,,,,,,,
45,81,*,*,*,*,*,*,*,*,*,*,*,*,4.166589,2.691089,3.153193,3.002578,3.029804,3.022363,3.215742,3.91,3.81
,,,,,,,,,,,,,,,,,,,,,,
45,83,*,*,*,*,*,*,*,*,*,*,*,*,1.581934,1.603429,0.319615,1.252917,1.704274,1.347693,1.02571,1.01,1.68
,,,,,,,,,,,,,,,,,,,,,,
45,85,*,*,*,*,*,*,*,*,*,*,*,*,1.549961,1.089663,0.277763,0.918017,1.378742,1.209322,1.076203,0.62,0.78
,,,,,,,,,,,,,,,,,,,,,,
45,87,*,*,*,*,*,*,*,*,*,*,*,*,1.395569,0.869928,0.119289,0.729945,1.213849,1.079219,0.911277,0.42,0.8
,,,,,,,,,,,,,,,,,,,,,,
45,89,*,*,*,*,*,*,*,*,*,*,*,*,1.043968,0.558302,-0.259494,0.500687,0.983146,0.813975,0.72425,0.06,0.62
,,,,,,,,,,,,,,,,,,,,,,
45,91,*,*,*,*,*,*,*,*,*,*,*,*,0.638199,0.21747,-0.517724,0.246007,0.780958,0.757486,0.60602,-0.03,0.41
,,,,,,,,,,,,,,,,,,,,,,
45,93,*,*,*,*,*,*,*,*,*,*,*,*,0.213114,-0.199455,-0.804002,-0.084054,0.488664,0.496258,0.106762,0.45,0.26
,,,,,,,,,,,,,,,,,,,,,,
45,95,*,*,*,*,*,*,*,*,*,*,*,*,-0.007331,-0.555267,-0.968628,-0.297051,0.175128,0.051168,-0.568235,0.05,-0.2
,,,,,,,,,,,,,,,,,,,,,,
45,97,*,*,*,*,*,*,*,*,*,*,*,*,0.204159,-0.77507,-0.779422,-0.550406,-0.051275,-0.319397,-0.945172,-0.04,0.2
,,,,,,,,,,,,,,,,,,,,,,
45,99,*,*,*,*,*,*,*,*,*,*,*,*,0.173226,-0.989878,-0.95667,-0.682939,-0.20147,-0.471926,-0.768664,-0.1,0.11
,,,,,,,,,,,,,,,,,,,,,,
45,101,*,*,*,*,*,*,*,*,*,*,*,*,-0.076659,-1.162147,-1.114148,-0.691196,-0.35955,-0.60194,-0.575364,-0.36,-0.93
,,,,,,,,,,,,,,,,,,,,,,
45,103,*,*,*,*,*,*,*,*,*,*,*,*,-0.247386,-1.296677,-1.292982,-0.790987,-0.467657,-0.720304,-0.752213,-0.66,0.04
,,,,,,,,,,,,,,,,,,,,,,
45,105,*,*,*,*,*,*,*,*,*,*,*,*,-0.353353,-1.421617,-1.48679,-0.934314,-0.542433,-0.759057,-0.909993,-1,-0.94
,,,,,,,,,,,,,,,,,,,,,,
45,107,*,*,*,*,*,*,*,*,*,*,*,*,-0.470821,-1.554427,-1.631509,-1.08581,-0.637454,-0.745212,-1.078784,-1.02,-1.03
,,,,,,,,,,,,,,,,,,,,,,
45,109,*,*,*,*,*,*,*,*,*,*,*,*,-0.61237,-1.676486,-1.736365,-1.148384,-0.751023,-0.848875,-1.246169,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,111,*,*,*,*,*,*,*,*,*,*,*,*,-0.758019,-1.818212,-1.862434,-1.245999,-0.919334,-0.946727,-1.370546,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,113,*,*,*,*,*,*,*,*,*,*,*,*,-0.868465,-1.951409,-2.025978,-1.361526,-1.133256,-1.040111,-1.443749,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,115,*,*,*,*,*,*,*,*,*,*,*,*,-0.938217,-2.098964,-2.059724,-1.517344,-1.351406,-1.154806,-1.526431,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,117,*,*,*,*,*,*,*,*,*,*,*,*,-0.988364,-2.241018,-2.014141,-1.626308,-1.319009,-1.291641,-1.632987,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,119,*,*,*,*,*,*,*,*,*,*,*,*,-1.01858,-2.376991,-1.997476,-1.6401,-1.307947,-1.433621,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,121,*,*,*,*,*,*,*,*,*,*,*,*,-0.976597,-2.525467,-2.187559,-1.763537,-1.554802,-1.561521,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,123,*,*,*,*,*,*,*,*,*,*,*,*,-0.810364,-2.661374,-1.868239,-1.94449,-1.697375,-1.67524,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,125,*,*,*,*,*,*,*,*,*,*,*,*,-1.198837,-2.782662,-2.385111,-2.179026,-1.822955,-1.780953,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,127,*,*,*,*,*,*,*,*,*,*,*,*,-2.002273,-2.893402,-3.034248,-2.375558,-1.93327,-1.882018,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,129,*,*,*,*,*,*,*,*,*,*,*,*,-2.062887,-2.991621,-3.147997,-2.490485,-2.035247,-1.959701,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,131,*,*,*,*,*,*,*,*,*,*,*,*,-1.932082,-3.06785,-3.173089,-2.422746,-2.130362,-2.015485,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,25,*,*,*,*,*,*,*,*,*,*,*,*,23.936814,24.436977,24.790727,24.196899,24.529685,24.542741,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,27,*,*,*,*,*,*,*,*,*,*,*,*,22.790238,23.145853,23.532269,23.010961,23.291643,23.470461,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,29,*,*,*,*,*,*,*,*,*,*,*,*,21.127096,22.016221,22.169317,21.906538,22.214328,22.46362,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,31,*,*,*,*,*,*,*,*,*,*,*,*,19.748047,20.597515,20.519586,20.434056,20.609972,21.10798,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,33,*,*,*,*,*,*,*,*,*,*,*,*,18.696267,19.365319,19.316426,19.223246,19.461235,19.927439,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,35,*,*,*,*,*,*,*,*,*,*,*,*,17.655317,18.34825,18.262646,18.230241,18.419049,18.821172,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,37,*,*,*,*,*,*,*,*,*,*,*,*,17.005071,17.820997,17.696302,17.654022,17.887087,18.347202,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,39,*,*,*,*,*,*,*,*,*,*,*,*,16.516629,16.795192,16.984782,16.764992,17.035308,17.267478,17.040771,*,16.45
,,,,,,,,,,,,,,,,,,,,,,
47,41,*,*,*,*,*,*,*,*,*,*,*,*,15.50125,15.370821,15.475719,15.614918,15.958024,15.969633,15.567742,*,16.61
,,,,,,,,,,,,,,,,,,,,,,
47,43,*,*,*,*,*,*,*,*,*,*,*,*,15.042778,14.560784,14.725549,14.838923,15.201691,15.233057,15.208172,15.41,16.09
,,,,,,,,,,,,,,,,,,,,,,
47,45,*,*,*,*,*,*,*,*,*,*,*,*,14.715875,14.018646,14.412729,14.293535,14.628723,14.731441,14.752319,14.66,14.56
,,,,,,,,,,,,,,,,,,,,,,
47,47,*,*,*,*,*,*,*,*,*,*,*,*,14.126207,13.512288,13.811766,13.789863,14.103589,14.093052,13.885448,13.83,13.38
,,,,,,,,,,,,,,,,,,,,,,
47,49,*,*,*,*,*,*,*,*,*,*,*,*,13.348344,12.379301,12.842675,12.603848,13.024865,13.019747,13.180456,12.8,13.03
,,,,,,,,,,,,,,,,,,,,,,
47,51,10.31269,0.3283,10.31189,0.11492,*,*,*,*,*,*,*,*,9.416173,10.308097,9.033113,9.769095,10.224804,9.686332,9.440095,10.27,10.4
,,,,,,,,,,,,,,,,,,,,,,
47,53,9.46197,0.16931,9.4968,0.00802,*,*,*,*,*,*,*,*,9.292185,9.480141,9.135514,9.03124,9.584964,9.254355,9.049445,9.19,9.08
,,,,,,,,,,,,,,,,,,,,,,
47,55,9.11201,0.10808,8.98363,0.0095,*,*,*,*,*,*,*,*,8.501698,8.82637,8.411181,8.582603,8.710229,8.784988,8.432932,8.97,8.63
,,,,,,,,,,,,,,,,,,,,,,
47,57,8.39134,0.01759,8.38508,0.00588,*,*,*,*,*,*,*,*,7.901404,8.144507,7.709733,7.929001,8.069444,8.051065,7.826293,8.39,8.12
,,,,,,,,,,,,,,,,,,,,,,
47,59,7.94067,0.01094,7.94286,0.00544,*,*,*,*,*,*,*,*,7.511254,7.542292,7.112637,7.35803,7.665534,7.45178,7.254433,7.85,7.59
,,,,,,,,,,,,,,,,,,,,,,
47,61,7.27141,0.00017,7.27141,0.00017,*,*,*,*,*,*,*,*,7.261555,7.013318,6.698923,6.895596,7.192153,6.996468,6.854956,7.59,7.17
,,,,,,,,,,,,,,,,,,,,,,
47,63,6.8092,0.0001,6.80919,0.0001,*,*,*,*,*,*,*,*,7.008769,6.544196,6.351436,6.506154,6.788584,6.627545,6.585351,6.94,6.76
,,,,,,,,,,,,,,,,,,,,,,
47,65,6.47506,0.01678,6.43959,0.00283,*,*,*,*,*,*,*,*,6.758705,6.132684,6.162995,6.154226,6.419702,6.289434,6.356074,6.56,6.49
,,,,,,,,,,,,,,,,,,,,,,
47,67,5.98745,0.02965,5.97529,0.01726,*,*,*,*,*,*,*,*,6.470255,5.779927,5.766749,5.795633,6.075836,5.921392,5.964908,6.31,5.99
,,,,,,,,,,,,,,,,,,,,,,
47,69,5.65201,0.05826,5.63132,0.01856,*,*,*,*,*,*,*,*,6.125837,5.520852,5.353322,5.397496,5.837141,5.511818,5.515877,5.91,5.75
,,,,,,,,,,,,,,,,,,,,,,
47,71,5.37165,0.08101,5.44309,0.0138,*,*,*,*,*,*,*,*,5.756861,5.271282,5.138882,5.35798,5.605624,5.26339,5.05956,5.34,4.94
,,,,,,,,,,,,,,,,,,,,,,
47,73,5.16289,0.11581,5.07705,0.01537,*,*,*,*,*,*,*,*,5.493086,4.996688,5.045271,5.152908,5.327532,5.034447,4.796906,5.08,4.96
,,,,,,,,,,,,,,,,,,,,,,
47,75,*,*,4.7746,0.04007,*,*,*,*,*,*,*,*,5.444614,4.736762,4.875529,4.939384,5.038061,4.926525,4.811908,4.87,4.54
,,,,,,,,,,,,,,,,,,,,,,
47,77,*,*,4.72337,0.25337,*,*,*,*,*,*,*,*,5.401679,4.520927,4.785592,4.772441,4.79152,4.722422,4.654865,4.73,4.56
,,,,,,,,,,,,,,,,,,,,,,
47,79,*,*,*,*,*,*,*,*,*,*,*,*,5.576283,4.254079,4.730365,4.603415,4.554251,4.535959,4.709663,4.64,4.4
,,,,,,,,,,,,,,,,,,,,,,
47,81,*,*,*,*,*,*,*,*,*,*,*,*,4.864293,3.435014,3.905085,3.730238,3.762779,3.76729,3.956004,4.34,4.73
,,,,,,,,,,,,,,,,,,,,,,
47,83,*,*,*,*,*,*,*,*,*,*,*,*,2.017714,2.161322,0.820816,1.722284,2.176943,1.75588,1.429798,1.87,2.2
,,,,,,,,,,,,,,,,,,,,,,
47,85,*,*,*,*,*,*,*,*,*,*,*,*,2.006991,1.640356,0.788874,1.405372,1.868552,1.609051,1.454943,1.24,1.83
,,,,,,,,,,,,,,,,,,,,,,
47,87,*,*,*,*,*,*,*,*,*,*,*,*,1.839903,1.392568,0.617694,1.162634,1.628804,1.440901,1.318019,0.97,1.03
,,,,,,,,,,,,,,,,,,,,,,
47,89,*,*,*,*,*,*,*,*,*,*,*,*,1.428796,1.022506,0.174814,0.870449,1.37587,1.175732,1.08817,0.62,1.33
,,,,,,,,,,,,,,,,,,,,,,
47,91,*,*,*,*,*,*,*,*,*,*,*,*,0.927741,0.617738,-0.090845,0.556531,1.114527,1.016623,0.84858,0.66,0.98
,,,,,,,,,,,,,,,,,,,,,,
47,93,*,*,*,*,*,*,*,*,*,*,*,*,0.493415,0.196509,-0.257267,0.258133,0.789299,0.6978,0.348592,0.62,0.89
,,,,,,,,,,,,,,,,,,,,,,
47,95,*,*,*,*,*,*,*,*,*,*,*,*,0.47979,-0.125876,-0.466299,0.149368,0.485305,0.291272,-0.198281,0.89,0.49
,,,,,,,,,,,,,,,,,,,,,,
47,97,*,*,*,*,*,*,*,*,*,*,*,*,0.672851,-0.254224,-0.305519,-0.072382,0.330126,0.040085,-0.497367,0.51,0.18
,,,,,,,,,,,,,,,,,,,,,,
47,99,*,*,*,*,*,*,*,*,*,*,*,*,0.662214,-0.471711,-0.381404,-0.228778,0.179293,-0.023988,-0.101839,0.51,-0.14
,,,,,,,,,,,,,,,,,,,,,,
47,101,*,*,*,*,*,*,*,*,*,*,*,*,0.401638,-0.64087,-0.670204,-0.3046,0.028514,-0.155538,-0.125669,0.09,-0.35
,,,,,,,,,,,,,,,,,,,,,,
47,103,*,*,*,*,*,*,*,*,*,*,*,*,0.213393,-0.794577,-0.903658,-0.357023,-0.082161,-0.281084,-0.284566,-0.21,-0.2
,,,,,,,,,,,,,,,,,,,,,,
47,105,*,*,*,*,*,*,*,*,*,*,*,*,0.103056,-0.930381,-1.010563,-0.472027,-0.148475,-0.303881,-0.449073,-0.46,0.01
,,,,,,,,,,,,,,,,,,,,,,
47,107,*,*,*,*,*,*,*,*,*,*,*,*,-0.008004,-1.081255,-1.090474,-0.62665,-0.211258,-0.337645,-0.638719,-0.65,-0.16
,,,,,,,,,,,,,,,,,,,,,,
47,109,*,*,*,*,*,*,*,*,*,*,*,*,-0.154213,-1.230057,-1.20698,-0.76173,-0.291862,-0.471354,-0.834754,-0.58,-0.44
,,,,,,,,,,,,,,,,,,,,,,
47,111,*,*,*,*,*,*,*,*,*,*,*,*,-0.306786,-1.361513,-1.33261,-0.903487,-0.447963,-0.586366,-0.985628,-0.6,*
,,,,,,,,,,,,,,,,,,,,,,
47,113,*,*,*,*,*,*,*,*,*,*,*,*,-0.400337,-1.491358,-1.444948,-0.888564,-0.632893,-0.705336,-1.05668,-0.61,*
,,,,,,,,,,,,,,,,,,,,,,
47,115,*,*,*,*,*,*,*,*,*,*,*,*,-0.445461,-1.630929,-1.533263,-1.03544,-0.84258,-0.802522,-1.12021,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,117,*,*,*,*,*,*,*,*,*,*,*,*,-0.476322,-1.751215,-1.503105,-1.089091,-1.005253,-0.928255,-1.204976,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,119,*,*,*,*,*,*,*,*,*,*,*,*,-0.502082,-1.80717,-1.494397,-1.136106,-0.971009,-1.075586,-1.323666,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,121,*,*,*,*,*,*,*,*,*,*,*,*,-0.50363,-1.943713,-1.484227,-1.221062,-1.209905,-1.21912,-1.400123,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,123,*,*,*,*,*,*,*,*,*,*,*,*,-0.196548,-2.126683,-1.264507,-1.389025,-1.39705,-1.335722,-1.390882,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,125,*,*,*,*,*,*,*,*,*,*,*,*,-0.758404,-2.366768,-1.889727,-1.799973,-1.415052,-1.497146,-1.688252,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,127,*,*,*,*,*,*,*,*,*,*,*,*,-1.825675,-2.591487,-2.980138,-2.177299,-1.88169,-1.584906,-1.957548,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,129,*,*,*,*,*,*,*,*,*,*,*,*,-1.946774,-2.746851,-3.008263,-2.362078,-1.770816,-1.651465,-2.091595,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,131,*,*,*,*,*,*,*,*,*,*,*,*,-1.7372,-2.831527,-3.063034,-2.205335,-1.867675,-1.729905,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,133,*,*,*,*,*,*,*,*,*,*,*,*,-1.863635,-2.852194,-3.096352,-2.279391,-1.95158,-1.788407,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,135,*,*,*,*,*,*,*,*,*,*,*,*,-1.953584,-2.900474,-3.108858,-2.299609,-2.013851,-1.790729,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,137,*,*,*,*,*,*,*,*,*,*,*,*,-2.010118,-2.914265,-3.13302,-2.313449,-1.959159,-1.715221,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,139,*,*,*,*,*,*,*,*,*,*,*,*,-1.983085,-2.893314,-3.186664,-2.374929,-1.948427,-1.758085,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,141,*,*,*,*,*,*,*,*,*,*,*,*,-1.95914,-2.868942,-3.138187,-2.311547,-2.002239,-1.777678,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,143,*,*,*,*,*,*,*,*,*,*,*,*,-1.881168,-2.87239,-3.116891,-2.250223,-1.956559,-1.611647,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
49,31,*,*,*,*,*,*,*,*,*,*,*,*,20.684025,21.541963,21.529049,21.358337,21.496049,22.024168,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
49,33,*,*,*,*,*,*,*,*,*,*,*,*,19.66847,20.288385,20.256088,20.138563,20.402194,20.838394,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
49,35,*,*,*,*,*,*,*,*,*,*,*,*,18.867251,19.411569,19.547259,19.347508,19.48412,19.845513,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
49,37,*,*,*,*,*,*,*,*,*,*,*,*,18.288093,18.917853,19.019037,18.826549,18.977016,19.530326,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
49,39,*,*,*,*,*,*,*,*,*,*,*,*,17.485786,17.809864,18.00721,17.757665,18.072767,18.271591,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
49,41,*,*,*,*,*,*,*,*,*,*,*,*,16.430775,16.357081,16.499211,16.608799,16.968156,17.00395,*,*,17.45
,,,,,,,,,,,,,,,,,,,,,,
49,43,*,*,*,*,*,*,*,*,*,*,*,*,15.879963,15.545904,15.74477,15.84177,16.22949,16.284491,*,*,16.74
,,,,,,,,,,,,,,,,,,,,,,
49,45,*,*,*,*,*,*,*,*,*,*,*,*,15.539565,15.005481,15.296957,15.284809,15.656129,15.71255,15.674078,15.73,15.94
,,,,,,,,,,,,,,,,,,,,,,
49,47,*,*,*,*,*,*,*,*,*,*,*,*,15.251194,14.485102,14.938093,14.776913,15.107915,15.184653,15.191752,15.05,15.24
,,,,,,,,,,,,,,,,,,,,,,
49,49,*,*,*,*,*,*,*,*,*,*,*,*,14.246961,13.346908,13.818407,13.565636,14.029353,14.036003,14.162627,14.01,14.69
,,,,,,,,,,,,,,,,,,,,,,
49,51,*,*,*,*,*,*,*,*,*,*,*,*,10.125969,11.107369,9.857791,10.570141,11.024136,10.482175,10.226015,11.21,11.03
,,,,,,,,,,,,,,,,,,,,,,
49,53,*,*,*,*,*,*,*,*,*,*,*,*,9.924138,10.289472,9.575204,9.761989,10.38614,9.88888,9.776239,10.06,9.76
,,,,,,,,,,,,,,,,,,,,,,
49,55,9.57849,0.08815,9.62139,0.01122,*,*,*,*,*,*,*,*,9.16564,9.539507,8.999677,9.194651,9.50902,9.407793,9.044424,9.53,9.41
,,,,,,,,,,,,,,,,,,,,,,
49,57,9.19668,0.02098,9.03888,0.01595,*,*,*,*,*,*,*,*,8.453209,8.880505,8.511847,8.623959,8.826512,8.898963,8.474897,9.14,8.64
,,,,,,,,,,,,,,,,,,,,,,
49,59,8.62734,0.01498,8.62688,0.01409,*,*,*,*,*,*,*,*,8.029498,8.295191,7.942544,8.132747,8.419086,8.30435,8.068458,8.74,8.29
,,,,,,,,,,,,,,,,,,,,,,
49,61,8.05756,0.01309,8.05177,0.01222,*,*,*,*,*,*,*,*,7.74809,7.822107,7.603127,7.706311,7.982372,7.821654,7.60383,8.12,7.91
,,,,,,,,,,,,,,,,,,,,,,
49,63,7.67166,0.006,7.6694,0.00545,*,*,*,*,*,*,*,*,7.558537,7.375724,7.210783,7.306053,7.573699,7.439775,7.304568,7.65,7.55
,,,,,,,,,,,,,,,,,,,,,,
49,65,7.27385,0.00027,7.274,0.00025,*,*,*,*,*,*,*,*,7.338079,6.984578,6.828388,6.920908,7.192264,7.0397,7.075083,7.29,7.52
,,,,,,,,,,,,,,,,,,,,,,
49,67,6.78472,0.00022,6.78472,0.00022,*,*,*,*,*,*,*,*,7.086355,6.646973,6.514996,6.595333,6.899676,6.691537,6.635231,6.85,6.39
,,,,,,,,,,,,,,,,,,,,,,
49,69,6.35662,0.00603,6.35649,0.00602,*,*,*,*,*,*,*,*,6.817988,6.371617,6.33014,6.352776,6.66735,6.319534,6.250346,6.56,6.47
,,,,,,,,,,,,,,,,,,,,,,
49,71,6.1019,0.04066,6.10041,0.04065,*,*,*,*,*,*,*,*,6.547423,6.064306,6.08846,6.139062,6.380368,6.145603,5.910766,6.27,6.35
,,,,,,,,,,,,,,,,,,,,,,
49,73,5.80761,0.05697,5.80808,0.05697,*,*,*,*,*,*,*,*,6.382355,5.77824,5.829129,5.91914,6.09106,5.919638,5.717441,5.9,6.09
,,,,,,,,,,,,,,,,,,,,,,
49,75,5.52186,0.05461,5.51116,0.03643,*,*,*,*,*,*,*,*,6.34513,5.501493,5.646251,5.692771,5.817396,5.699244,5.647959,5.64,5.85
,,,,,,,,,,,,,,,,,,,,,,
49,77,5.4042,0.05034,5.36742,0.03814,*,*,*,*,*,*,*,*,6.275433,5.266867,5.552212,5.524862,5.556459,5.49201,5.537445,5.34,5.69
,,,,,,,,,,,,,,,,,,,,,,
49,79,5.44522,0.06264,5.32107,0.15493,*,*,*,*,*,*,*,*,6.371786,5.036651,5.489004,5.346364,5.30973,5.313921,5.553316,5.06,5
,,,,,,,,,,,,,,,,,,,,,,
49,81,5.02247,0.05845,5.1168,0.03814,*,*,*,*,*,*,*,*,5.565961,4.173546,4.657836,4.467319,4.505666,4.512245,4.684076,4.9,6.6
,,,,,,,,,,,,,,,,,,,,,,
49,83,2.35335,0.0676,2.45783,0.06009,*,*,*,*,*,*,*,*,2.46786,2.721525,1.336286,2.212926,2.670018,2.187123,1.859729,2.51,1.89
,,,,,,,,,,,,,,,,,,,,,,
49,85,*,*,*,*,*,*,*,*,*,*,*,*,2.473224,2.205915,1.308514,1.898865,2.368322,2.040798,1.853598,1.8,2.96
,,,,,,,,,,,,,,,,,,,,,,
49,87,*,*,*,*,*,*,*,*,*,*,*,*,2.294932,1.92975,1.123951,1.616044,2.082785,1.809287,1.746492,1.6,1.53
,,,,,,,,,,,,,,,,,,,,,,
49,89,*,*,*,*,*,*,*,*,*,*,*,*,1.836877,1.502796,0.642831,1.268132,1.788952,1.562082,1.472143,1.25,1.28
,,,,,,,,,,,,,,,,,,,,,,
49,91,*,*,*,*,*,*,*,*,*,*,*,*,1.252954,1.049197,0.132387,0.911477,1.47516,1.291197,1.116393,1.09,1.16
,,,,,,,,,,,,,,,,,,,,,,
49,93,*,*,*,*,*,*,*,*,*,*,*,*,0.831493,0.622843,0.074988,0.626621,1.127046,0.94034,0.660872,0.98,0.96
,,,,,,,,,,,,,,,,,,,,,,
49,95,*,*,*,*,*,*,*,*,*,*,*,*,0.703005,0.307997,0.149144,0.446694,0.843676,0.609829,0.248264,0.56,1.15
,,,,,,,,,,,,,,,,,,,,,,
49,97,*,*,*,*,*,*,*,*,*,*,*,*,1.124147,0.141087,0.398359,0.386381,0.71964,0.419698,-0.035075,1.17,1.16
,,,,,,,,,,,,,,,,,,,,,,
49,99,*,*,*,*,*,*,*,*,*,*,*,*,1.238465,-0.033056,0.246197,0.425121,0.597787,0.479297,0.456534,0.88,1.02
,,,,,,,,,,,,,,,,,,,,,,
49,101,*,*,*,*,*,*,*,*,*,*,*,*,0.90837,-0.174282,-0.092128,0.262488,0.468204,0.365328,0.340632,0.69,0.23
,,,,,,,,,,,,,,,,,,,,,,
49,103,*,*,*,*,*,*,*,*,*,*,*,*,0.662479,-0.339887,-0.405501,0.119296,0.351218,0.221744,0.147352,0.34,-0.27
,,,,,,,,,,,,,,,,,,,,,,
49,105,*,*,*,*,*,*,*,*,*,*,*,*,0.539341,-0.494522,-0.568027,-0.030348,0.245544,0.158654,-0.003943,0.17,0.2
,,,,,,,,,,,,,,,,,,,,,,
49,107,*,*,*,*,*,*,*,*,*,*,*,*,0.431043,-0.654116,-0.632798,-0.248657,0.236336,0.075261,-0.182296,-0.06,-0.88
,,,,,,,,,,,,,,,,,,,,,,
49,109,*,*,*,*,*,*,*,*,*,*,*,*,0.280823,-0.790676,-0.721653,-0.335692,0.135563,-0.202425,-0.381006,-0.15,0.81
,,,,,,,,,,,,,,,,,,,,,,
49,111,*,*,*,*,*,*,*,*,*,*,*,*,0.096884,-0.862031,-0.870114,-0.440627,0.008208,-0.194064,-0.5665,-0.3,-0.75
,,,,,,,,,,,,,,,,,,,,,,
49,113,*,*,*,*,*,*,*,*,*,*,*,*,-0.011201,-0.983994,-0.993438,-0.392043,-0.142786,-0.297677,-0.685967,-0.33,-0.48
,,,,,,,,,,,,,,,,,,,,,,
49,115,*,*,*,*,*,*,*,*,*,*,*,*,0.074593,-1.086147,-1.019139,-0.456292,-0.314684,-0.379255,-0.703976,-0.37,-0.49
,,,,,,,,,,,,,,,,,,,,,,
49,117,*,*,*,*,*,*,*,*,*,*,*,*,0.052211,-1.165256,-0.893075,-0.529454,-0.475757,-0.483068,-0.745318,-0.59,*
,,,,,,,,,,,,,,,,,,,,,,
49,119,*,*,*,*,*,*,*,*,*,*,*,*,0.151528,-1.190691,-0.876546,-0.613761,-0.627072,-0.602056,-0.719121,*,*
,,,,,,,,,,,,,,,,,,,,,,
49,121,*,*,*,*,*,*,*,*,*,*,*,*,0.207527,-1.296821,-0.75219,-0.678101,-0.761982,-0.702193,-0.705662,*,*
,,,,,,,,,,,,,,,,,,,,,,
49,123,*,*,*,*,*,*,*,*,*,*,*,*,0.432406,-1.505865,-0.701582,-0.793091,-0.973656,-0.828372,-0.657422,*,*
,,,,,,,,,,,,,,,,,,,,,,
49,125,*,*,*,*,*,*,*,*,*,*,*,*,-0.308808,-1.916732,-1.357692,-1.345413,-1.135623,-1.150857,-1.189515,*,*
,,,,,,,,,,,,,,,,,,,,,,
49,127,*,*,*,*,*,*,*,*,*,*,*,*,-1.623919,-2.312504,-2.915023,-1.966875,-1.713935,-1.387444,-1.819305,*,*
,,,,,,,,,,,,,,,,,,,,,,
49,129,*,*,*,*,*,*,*,*,*,*,*,*,-1.816989,-2.549921,-2.891222,-2.22069,-1.638409,-1.50365,-2.030853,*,*
,,,,,,,,,,,,,,,,,,,,,,
49,131,*,*,*,*,*,*,*,*,*,*,*,*,-1.666775,-2.61604,-2.940035,-2.127092,-1.656219,-1.49907,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
49,133,*,*,*,*,*,*,*,*,*,*,*,*,-1.730699,-2.599224,-2.964397,-2.104963,-1.700631,-1.517249,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
