Z,N,2003,2003_sd,2016,2016_sd,2017,2017_sd,SKM*,SKP,SLY4,SVMIN,UNEDF0,UNEDF1,UNEDF2,FRDM2012,HFB24
49,111,*,*,*,*,*,*,0.096883,*,*,*,0.008208,*,*,*,*
49,115,*,*,*,*,*,*,0.074593,*,*,*,*,*,*,*,*
49,117,*,*,*,*,*,*,0.052211,*,*,*,*,*,*,*,*
49,119,*,*,*,*,*,*,0.151528,*,*,*,*,*,*,*,*
49,121,*,*,*,*,*,*,0.207527,*,*,*,*,*,*,*,*
49,123,*,*,*,*,*,*,0.432405,*,*,*,*,*,*,*,*
51,37,*,*,*,*,*,*,19.150803,19.709607,19.899613,19.619333,19.78335,20.308033,*,*,*
51,39,*,*,*,*,*,*,18.310168,18.724682,18.90698,18.635639,18.970976,19.157566,*,*,*
51,41,*,*,*,*,*,*,17.227937,17.223124,17.382494,17.474151,17.837607,17.871176,*,*,*
51,43,*,*,*,*,*,*,16.675443,16.421571,16.629854,16.700007,17.107453,17.16075,*,*,17.52
51,45,*,*,*,*,*,*,16.334959,15.879006,16.181396,16.140935,16.534917,16.596573,*,*,16.09
51,47,*,*,*,*,*,*,16.040918,15.3577,15.815291,15.638972,15.989789,16.070182,*,15.95,15.81
51,49,*,*,*,*,*,*,15.041116,14.223224,14.692768,14.44157,14.918317,14.938087,*,15.11,13.53
51,51,*,*,*,*,*,*,10.900169,11.915226,10.797702,11.420165,11.890111,11.427107,*,12.34,12.3
51,53,*,*,*,*,*,*,10.733199,11.135768,10.549182,10.769671,11.249632,11.02452,*,10.76,10.71
51,55,*,*,10.52913,0.02306,*,*,9.966102,10.434554,9.855952,10.087705,10.348918,10.272271,*,10.5,10.01
51,57,*,*,9.86341,0.00689,*,*,9.255033,9.706152,9.311567,9.450383,9.734059,9.747525,9.334852,10.02,9.69
51,59,*,*,9.27007,0.00795,*,*,8.823717,9.101078,8.720501,8.942449,9.22594,9.18051,8.983386,9.56,9.01
51,61,8.7839,0.03315,8.83355,0.0199,*,*,8.630889,8.64064,8.456794,8.516719,8.778082,8.806358,8.657673,8.99,8.63
51,63,8.16696,0.03302,8.15092,0.02779,*,*,8.391685,8.232187,8.180948,8.183078,8.40664,8.397505,8.252648,8.27,8.15
51,65,7.88909,0.01706,7.89006,0.01684,*,*,8.092104,7.818999,7.77028,7.789166,8.023093,7.954358,7.856326,8.16,7.92
51,67,7.42599,0.00947,7.42799,0.00895,*,*,7.795719,7.42999,7.366575,7.427718,7.678109,7.564457,7.413749,7.74,7.37
51,69,7.01834,0.01072,7.0149,0.01054,*,*,7.494664,7.072316,7.040055,7.100065,7.352891,7.142992,7.010564,7.23,6.93
51,71,6.80638,0.00015,6.80637,0.00013,*,*,7.204109,6.785222,6.780585,6.818669,7.077799,6.837172,6.663466,6.93,6.54
51,73,6.4675,6e-05,6.4675,6e-05,*,*,7.049529,6.498929,6.496579,6.560858,6.821569,6.628074,6.512437,6.61,6.38
51,75,6.21423,0.03193,6.20828,0.03186,*,*,7.019045,6.225261,6.347622,6.407797,6.540326,6.391368,6.356519,6.32,5.88
51,77,5.97975,0.02558,6.00213,0.01979,*,*,6.971829,6.002156,6.256939,6.239753,6.268089,6.166069,6.22321,6.08,5.76
51,79,5.73524,0.02728,5.72769,0.02555,*,*,7.012505,5.767882,6.241245,6.082185,6.020242,6.076015,6.238603,5.83,5.31
51,81,5.75691,0.02513,5.72519,0.00323,*,*,6.242462,4.88743,5.401787,5.179808,5.21219,5.263385,5.420738,5.31,5.5
51,83,3.29451,0.05036,3.16836,0.00356,*,*,2.976764,3.302282,1.888404,2.752353,3.231997,2.66391,2.351455,3.22,3.04
51,85,*,*,2.88787,0.0064,*,*,3.105367,2.792069,2.064606,2.433753,2.933335,2.60062,2.379334,2.41,2.34
51,87,*,*,2.23134,1.06551,*,*,2.73832,2.519794,1.75818,2.256507,2.626674,2.324395,2.180039,2.15,2.11
51,89,*,*,*,*,*,*,2.275181,2.046535,1.30563,1.844614,2.277326,2.000141,1.86203,1.95,1.97
51,91,*,*,*,*,*,*,1.887037,1.607732,0.813344,1.49683,1.924339,1.699699,1.469307,1.79,1.36
51,93,*,*,*,*,*,*,1.660939,1.233221,0.746071,1.231846,1.625788,1.418714,1.358504,1.48,1.72
51,95,*,*,*,*,*,*,1.542438,0.94611,0.955813,1.105883,1.369222,1.283337,1.107946,1.56,1.57
51,97,*,*,*,*,*,*,1.79336,0.782982,1.040837,1.107857,1.223465,1.133227,0.910495,1.77,1.09
51,99,*,*,*,*,*,*,1.747643,0.653875,0.856526,1.119177,1.152664,1.121785,1.13261,1.24,1.13
51,101,*,*,*,*,*,*,1.411732,0.471436,0.536634,0.845127,1.003696,0.948832,0.85265,1.09,1.02
51,103,*,*,*,*,*,*,1.139257,0.271683,0.156387,0.603431,0.848429,0.763987,0.547457,0.93,0.53
51,105,*,*,*,*,*,*,0.988665,0.083537,*,0.427268,0.698401,0.633543,0.394191,0.69,0.91
51,107,*,*,*,*,*,*,0.867086,*,*,0.215891,0.619702,0.502402,0.266459,0.4,0.56
51,109,*,*,*,*,*,*,0.712098,*,*,0.127503,0.480856,0.206685,0.100354,0.23,0.15
51,111,*,*,*,*,*,*,0.51406,*,*,0.034002,0.368966,0.201613,*,0.23,0.36
51,113,*,*,*,*,*,*,0.38383,*,*,*,0.339974,0.119474,*,0.06,0.3
51,115,*,*,*,*,*,*,0.468832,*,*,*,0.184554,0.058154,*,*,0.16
51,117,*,*,*,*,*,*,0.539291,*,*,*,0.02641,0.000778,*,*,*
51,119,*,*,*,*,*,*,0.645964,*,*,*,*,*,*,0.14,*
51,121,*,*,*,*,*,*,0.748584,*,*,*,*,*,*,*,*
51,123,*,*,*,*,*,*,0.877408,*,*,*,*,*,*,*,*
51,125,*,*,*,*,*,*,0.184936,*,*,*,*,*,*,*,*
53,39,*,*,*,*,*,*,18.957323,19.497772,19.592359,19.344525,19.72089,19.861121,*,*,*
53,41,*,*,*,*,*,*,17.875226,17.957713,18.115202,18.187737,18.549417,18.545725,*,*,*
53,43,*,*,*,*,*,*,17.319568,17.172165,17.570081,17.40321,17.822052,17.951368,*,*,*
53,45,*,*,*,*,*,*,17.102987,16.755967,17.095944,16.999368,17.265781,17.490899,*,*,16.65
53,47,*,*,*,*,*,*,16.584197,15.997856,16.361438,16.230149,16.733729,16.663193,*,*,16.09
53,49,*,*,*,*,*,*,15.709556,15.006391,15.266504,15.210598,15.702509,15.57006,*,15.93,16.29
53,51,*,*,*,*,*,*,11.800955,12.801882,12.096565,12.51788,12.788618,12.757233,*,13.58,13.82
53,53,*,*,*,*,*,*,11.718121,12.169389,11.874724,12.000869,12.192367,12.386065,*,12.22,12.15
53,55,*,*,*,*,*,*,10.965279,11.416286,11.088517,11.232444,11.361151,11.513299,*,11.55,11.01
53,57,*,*,10.863,0.051,*,*,10.344034,10.628173,10.244532,10.47929,10.700664,10.690153,10.482282,10.87,10.48
53,59,*,*,10.18086,0.0113,*,*,9.996225,9.972212,9.617306,9.872928,10.112774,10.130282,10.062402,10.67,9.9
53,61,*,*,*,*,*,*,9.747221,9.474832,9.307672,9.419552,9.660579,9.822952,9.725481,9.86,9.38
53,63,9.22578,0.10082,9.22576,0.10082,*,*,9.319955,9.070816,9.064594,9.074116,9.285314,9.33461,9.226009,9.43,9.03
53,65,8.60786,0.03423,8.60629,0.03281,*,*,8.958904,8.637892,8.679406,8.662476,8.870354,8.872689,8.757493,8.94,8.61
53,67,8.09537,0.03317,8.05877,0.03187,*,*,8.628753,8.202051,8.179281,8.225064,8.446058,8.398896,8.350651,8.42,8.07
53,69,7.86408,0.01147,7.90033,0.00717,*,*,8.254357,7.768375,7.675561,7.804267,8.027138,7.890819,7.862045,8.14,8.05
53,71,7.49296,0.00392,7.49332,0.00392,*,*,7.802519,7.423833,7.351797,7.427675,7.672353,7.473526,7.340121,7.6,7.17
53,73,7.14542,0.00363,7.14543,0.00368,*,*,7.464893,7.137357,7.086339,7.132172,7.414036,7.221854,7.058333,6.97,7.0
53,75,6.82613,5e-05,6.82613,5e-05,*,*,7.395893,6.870877,6.974649,6.997697,7.142943,6.989143,6.916506,7.05,6.95
53,77,6.50033,4e-05,6.50033,4e-05,*,*,7.386431,6.596722,6.833379,6.798973,6.883401,6.739191,6.732541,6.71,6.64
53,79,6.32684,0.00576,6.3321,0.00411,*,*,7.423152,6.318567,6.660219,6.645272,6.709796,6.58296,6.682089,6.54,6.13
53,81,6.25721,0.0093,6.25649,0.00806,*,*,6.835437,5.582067,6.133096,5.880505,5.892573,5.992691,6.142632,5.98,6.69
53,83,3.78098,0.04991,3.83739,0.01434,*,*,3.751788,3.947322,2.667331,3.332083,3.837888,3.295896,2.987934,3.77,3.87
53,85,3.89939,0.0869,3.69496,0.01029,*,*,3.868084,3.602013,3.051985,3.351209,3.681549,3.413639,3.120788,3.09,3.13
53,87,*,*,3.20658,0.01275,*,*,3.306035,3.184158,2.623083,3.040804,3.299386,3.035204,2.73725,3.09,2.96
53,89,*,*,2.91464,0.3748,*,*,2.952678,2.701405,2.146,2.601412,2.902084,2.633568,2.480149,2.83,2.73
53,91,*,*,*,*,*,*,2.804463,2.31085,1.800449,2.284937,2.544432,2.334766,2.23745,2.69,2.16
53,93,*,*,*,*,*,*,2.73527,2.009525,1.745402,2.083579,2.29562,2.146583,2.242248,2.33,2.15
53,95,*,*,*,*,*,*,2.651937,1.769151,1.728932,2.002323,2.080987,2.091786,2.045906,2.35,2.21
53,97,*,*,*,*,*,*,2.504332,1.607411,1.614112,1.88258,1.916478,1.97211,1.885444,2.1,1.65
53,99,*,*,*,*,*,*,2.275894,1.425244,1.483024,1.673132,1.768148,1.755686,1.726425,1.92,1.68
53,101,*,*,*,*,*,*,1.972685,1.168774,1.182612,1.400163,1.555674,1.477294,1.411095,1.73,1.43
53,103,*,*,*,*,*,*,1.690631,0.925754,0.751629,1.122985,1.370039,1.237671,1.028081,1.51,1.44
53,105,*,*,*,*,*,*,1.483652,0.699285,0.41779,0.909902,1.19456,1.070767,0.833488,1.19,1.02
53,107,*,*,*,*,*,*,1.343763,0.487898,0.299557,0.737302,1.026002,0.935018,0.738493,0.85,0.71
53,109,*,*,*,*,*,*,1.196567,0.270007,0.243916,0.587943,0.870779,0.766471,0.590403,0.73,0.8
53,111,*,*,*,*,*,*,1.017339,0.062802,0.122172,0.419173,0.738047,0.606288,0.354447,0.61,0.84
53,113,*,*,*,*,*,*,0.860123,*,*,0.311297,0.719482,0.502126,0.112491,0.44,0.21
53,115,*,*,*,*,*,*,0.765801,*,*,0.257326,0.601439,0.435199,0.041709,0.54,0.52
53,117,*,*,*,*,*,*,0.813634,*,*,0.242533,0.494447,0.38597,0.102291,0.37,0.39
53,119,*,*,*,*,*,*,0.915365,*,*,0.247605,0.373255,0.327478,0.056897,0.18,*
53,121,*,*,*,*,*,*,0.965926,*,0.079623,0.258588,0.219397,0.265017,0.19902,0.2,0.61
53,123,*,*,*,*,*,*,1.198857,*,0.34116,0.367676,0.057144,0.312735,0.444187,0.2,*
53,125,*,*,*,*,*,*,0.691441,*,*,*,*,*,*,0.04,*
55,41,*,*,*,*,*,*,18.451884,18.626679,18.781663,18.81633,19.168439,19.119122,*,*,*
55,43,*,*,*,*,*,*,17.91006,17.868679,18.604634,18.176842,18.471091,18.817776,*,*,*
55,45,*,*,*,*,*,*,17.885176,17.698222,18.049122,17.867518,18.016506,18.400275,*,*,*
55,47,*,*,*,*,*,*,17.036199,16.598353,16.859703,16.792795,17.368831,17.226509,*,*,*
55,49,*,*,*,*,*,*,16.303546,15.626593,15.565949,15.712726,16.451579,16.069826,*,*,*
55,51,*,*,*,*,*,*,12.784576,13.809147,13.528839,13.782418,13.694422,14.205159,*,*,*
55,53,*,*,*,*,*,*,12.770935,13.249537,13.004958,13.144793,13.20633,13.537669,*,13.75,*
55,55,*,*,*,*,*,*,12.054606,12.386516,12.200393,12.28188,12.443438,12.640144,*,13.44,12.51
55,57,*,*,*,*,*,*,11.448714,11.495802,11.224637,11.454549,11.632942,11.711925,*,11.77,11.6
55,59,*,*,10.98905,0.07162,*,*,11.287767,10.803882,10.689617,10.901375,11.16351,11.266745,11.236667,11.19,10.83
55,61,*,*,*,*,*,*,10.632343,10.337822,10.348851,10.478205,10.695563,10.759885,10.636789,10.82,10.2
55,63,10.03789,0.0637,9.98759,0.0637,*,*,10.042124,9.931025,9.838426,9.929137,10.145562,10.141533,10.042973,10.2,9.69
55,65,9.6549,0.01714,9.6549,0.01714,*,*,9.612434,9.493622,9.511207,9.47309,9.678761,9.656184,9.521547,9.79,9.48
55,67,9.11065,0.03481,9.11374,0.03659,*,*,9.343393,9.028719,9.043311,9.021853,9.238606,9.170578,9.148236,9.21,8.93
55,69,8.75898,0.01468,8.75901,0.01468,*,*,8.982945,8.524577,8.398065,8.52774,8.754976,8.643339,8.634845,8.79,8.45
55,71,8.32868,0.01437,8.3342,0.01297,*,*,8.440034,8.067661,7.883145,8.03512,8.258841,8.120218,8.066534,8.33,8.01
55,73,7.76267,0.00782,7.76274,0.00779,*,*,7.906123,7.730113,7.62147,7.713909,7.914783,7.769115,7.553573,7.97,7.49
55,75,7.47132,0.00952,7.47181,0.00952,*,*,7.793689,7.467574,7.542082,7.520942,7.700788,7.557826,7.442388,7.56,7.24
55,77,7.16746,0.00535,7.16521,0.00508,*,*,7.811899,7.154159,7.376116,7.30023,7.466766,7.331272,7.303626,7.3,7.29
55,79,6.89154,1e-05,6.89154,1e-05,*,*,7.767798,6.776481,7.021382,7.023928,7.242808,7.024761,7.120532,7.13,6.72
55,81,6.82818,0.00215,6.82837,0.00213,*,*,7.296852,6.185914,6.67744,6.581657,6.587475,6.605922,6.792242,6.62,6.91
55,83,4.41313,0.00916,4.41265,0.00916,*,*,4.628309,4.7104,3.538871,4.048473,4.495775,4.023527,3.688903,4.48,4.55
55,85,4.42139,0.00879,4.4205,0.00878,*,*,4.591835,4.429654,3.936004,4.274525,4.469247,4.243016,3.878363,3.7,4.09
55,87,4.10951,0.01465,4.10834,0.0116,*,*,4.068184,3.88642,3.552544,3.800982,4.024391,3.815926,3.449872,4.1,3.75
55,89,3.66985,0.03244,3.66716,0.02151,*,*,3.843857,3.418663,2.987618,3.377717,3.601571,3.373721,3.279303,3.76,3.31
55,91,3.63438,0.07055,3.32727,0.00952,*,*,3.787526,3.036791,2.684556,3.073237,3.261206,3.080149,3.234495,3.66,2.74
55,93,3.35503,0.57762,3.06219,0.0155,*,*,3.583044,2.760708,2.642179,2.917504,3.05861,2.946912,2.995549,3.4,3.09
55,95,*,*,*,*,*,*,3.333774,2.549835,2.466086,2.740982,2.887823,2.783222,2.698768,3.13,2.8
55,97,*,*,*,*,*,*,3.162282,2.333937,2.314192,2.530869,2.66504,2.593357,2.50149,2.9,2.16
55,99,*,*,*,*,*,*,2.929934,2.067723,2.135677,2.286146,2.383113,2.338384,2.303287,2.5,2.19
55,101,*,*,*,*,*,*,2.609742,1.768659,1.783257,1.970936,2.092856,2.017036,1.952595,2.42,2.36
55,103,*,*,*,*,*,*,2.256683,1.485468,1.306105,1.642099,1.859974,1.722181,1.535096,1.92,1.9
55,105,*,*,*,*,*,*,1.9603,1.232816,0.920047,1.382019,1.677848,1.514401,1.306877,1.61,1.65
55,107,*,*,*,*,*,*,1.789677,1.016271,0.799754,1.205573,1.502226,1.366279,1.212563,1.38,1.05
55,109,*,*,*,*,*,*,1.65582,0.786917,0.763424,1.055914,1.329025,1.204764,1.078042,1.19,1.07
55,111,*,*,*,*,*,*,1.49216,0.569921,0.660987,0.883447,1.169683,1.03828,0.841443,1.03,0.89
55,113,*,*,*,*,*,*,1.295328,0.37344,0.334076,0.711064,1.045058,0.909166,0.580127,0.81,0.81
55,115,*,*,*,*,*,*,1.101916,0.21385,0.02171,0.580457,0.957762,0.809111,0.456757,0.6,0.89
55,117,*,*,*,*,*,*,1.00178,0.10902,0.13732,0.559664,0.890096,0.737034,0.439751,0.7,0.54
55,119,*,*,*,*,*,*,1.1222,0.043773,0.355983,0.59833,0.796126,0.711997,0.476837,0.6,0.04
55,121,*,*,*,*,*,*,1.317974,0.014138,0.479238,0.571569,0.612451,0.682345,0.57909,0.66,0.61
55,123,*,*,*,*,*,*,1.524701,0.037004,0.741484,0.840842,0.427784,0.77078,0.970338,0.64,*
55,125,*,*,*,*,*,*,1.180654,*,0.288613,0.169016,0.101558,0.310586,0.330209,0.5,0.07
57,41,*,*,*,*,*,*,18.934544,19.244036,19.445952,19.392018,19.727838,19.705273,*,*,*
57,43,*,*,*,*,*,*,18.592339,18.64185,19.360118,19.029836,19.109406,19.523251,*,*,*
57,45,*,*,*,*,*,*,18.547825,18.488952,18.867813,18.628346,18.860894,19.16963,*,*,*
57,47,*,*,*,*,*,*,17.595519,17.325357,17.582297,17.507459,17.993464,17.95733,*,*,*
57,49,*,*,*,*,*,*,16.724868,16.197204,16.090444,16.225612,17.083408,16.673363,*,*,*
57,51,*,*,*,*,*,*,13.844977,14.838224,14.704763,14.881835,14.624318,15.32445,*,*,*
57,53,*,*,*,*,*,*,13.792762,14.170993,14.054218,14.150355,14.210691,14.58463,*,*,*
57,55,*,*,*,*,*,*,13.1733,13.313428,13.236502,13.280927,13.436209,13.692641,*,14.18,*
57,57,*,*,*,*,*,*,12.856576,12.366656,12.457951,12.60896,12.769326,12.95091,*,12.96,12.48
57,59,*,*,*,*,*,*,12.476895,11.89448,12.015127,12.115809,12.395117,12.531028,*,12.4,12.67
57,61,*,*,*,*,*,*,11.44557,11.338939,11.283978,11.441628,11.669995,11.637565,11.532841,11.67,11.06
57,63,*,*,*,*,*,*,10.766537,10.752252,10.573176,10.701651,10.927757,10.893656,10.794452,10.93,10.22
57,65,*,*,*,*,*,*,10.165277,10.219094,10.158268,10.162912,10.370696,10.331115,10.125938,10.5,10.04
57,67,*,*,*,*,*,*,9.912181,9.727686,9.691333,9.676428,9.906498,9.82765,9.789299,9.88,9.67
57,69,9.2854,0.09415,9.2853,0.09417,*,*,9.544669,9.207094,9.008714,9.151765,9.409155,9.271844,9.272299,9.45,8.83
57,71,8.80745,0.06031,8.80064,0.06034,*,*,8.949203,8.695618,8.410026,8.603662,8.855526,8.711622,8.700124,8.92,8.51
57,73,8.37321,0.03333,8.37411,0.0336,*,*,8.310768,8.333638,8.121438,8.240869,8.40949,8.32897,8.163943,8.53,8.18
57,75,8.04231,0.04811,8.02571,0.04586,*,*,8.234461,8.09687,8.100063,8.095921,8.231234,8.160353,8.044799,8.02,8.01
57,77,7.79558,0.03432,7.79558,0.03432,*,*,8.329043,7.810657,8.005032,7.916775,8.06707,7.971605,7.953455,7.7,7.56
57,79,7.45775,0.05385,7.46548,0.054,*,*,8.269836,7.356639,7.660279,7.550052,7.717093,7.65207,7.737175,7.62,7.15
57,81,7.49535,0.01384,7.44981,0.00358,*,*,7.751792,6.743794,7.154885,7.199795,7.247188,7.204703,7.500595,7.47,7.53
57,83,5.16098,4e-05,5.16098,4e-05,*,*,5.278972,5.424803,4.191912,4.769751,5.18083,4.64326,4.246941,5.11,5.04
57,85,5.16787,0.00681,5.16391,0.00744,*,*,5.239776,5.049974,4.630517,4.861575,5.142888,4.872191,4.465505,4.53,4.63
57,87,4.77669,0.05114,4.74945,0.01487,*,*,4.858363,4.561211,4.356714,4.525525,4.737624,4.525633,4.115084,4.94,4.33
57,89,4.20743,0.11495,4.28628,0.03578,*,*,4.926064,4.094817,3.880536,4.157329,4.338351,4.120148,4.10121,4.76,3.95
57,91,4.35132,0.07607,4.10166,0.02222,*,*,4.836562,3.709613,3.816953,4.023843,4.13239,4.047187,4.2246,4.24,4.02
57,93,*,*,3.98137,0.47931,*,*,4.376337,3.587994,3.552102,3.779811,3.915704,3.787562,3.785038,4.16,3.87
57,95,*,*,*,*,*,*,3.998738,3.357274,3.200097,3.470646,3.654006,3.478065,3.357641,3.72,3.3
57,97,*,*,*,*,*,*,3.759146,3.070319,3.001223,3.188238,3.368167,3.218752,3.078258,3.48,3.28
57,99,*,*,*,*,*,*,3.519723,2.73272,2.745975,2.884695,3.023714,2.912978,2.854174,3.1,2.98
57,101,*,*,*,*,*,*,3.178796,2.357601,2.303688,2.517115,2.649546,2.534917,2.480137,2.87,2.48
57,103,*,*,*,*,*,*,2.737162,2.011027,1.783942,2.13179,2.344021,2.191885,2.009953,2.6,2.36
57,105,*,*,*,*,*,*,2.345921,1.72431,1.334669,1.812438,2.118013,1.928055,1.734886,2.23,2.0
57,107,*,*,*,*,*,*,2.123126,1.488496,1.23294,1.598366,1.919042,1.728127,1.664333,1.88,2.06
57,109,*,*,*,*,*,*,1.99388,1.316256,1.293765,1.485069,1.729947,1.627033,1.576069,1.66,1.52
57,111,*,*,*,*,*,*,1.947813,1.105264,1.223414,1.362396,1.544304,1.503935,1.364577,1.48,0.69
57,113,*,*,*,*,*,*,1.813698,0.881782,0.859005,1.153922,1.388529,1.352683,1.099367,1.43,1.14
57,115,*,*,*,*,*,*,1.536593,0.673464,0.412951,0.966033,1.285943,1.208834,0.93252,1.06,1.02
57,117,*,*,*,*,*,*,1.337663,0.542224,0.467344,0.917886,1.241093,1.108423,0.857778,1.23,0.63
57,119,*,*,*,*,*,*,1.36282,0.476998,0.709907,0.980325,1.207808,1.098282,0.929921,0.97,0.45
57,121,*,*,*,*,*,*,1.701495,0.446475,0.844647,1.003324,1.082693,1.114103,1.024221,0.98,1.02
57,123,*,*,*,*,*,*,1.965239,0.513973,1.254214,1.311991,0.873464,1.36179,1.567233,1.31,0.2
57,125,*,*,*,*,*,*,1.640197,0.107875,0.785885,0.662763,0.607643,0.80834,0.820903,0.82,0.45
59,45,*,*,*,*,*,*,19.014022,19.170885,19.616709,19.345612,19.669164,19.893643,*,*,*
59,47,*,*,*,*,*,*,18.134856,18.079355,18.377361,18.237744,18.677753,18.712901,*,*,*
59,49,*,*,*,*,*,*,17.113938,16.905111,16.849506,16.947821,17.620387,17.332837,*,*,*
59,51,*,*,*,*,*,*,15.098793,15.662948,15.576702,15.759774,15.545514,16.197398,*,*,*
59,53,*,*,*,*,*,*,14.753306,15.00044,14.981193,15.06513,15.155343,15.507152,*,*,*
59,55,*,*,*,*,*,*,14.379241,14.185517,14.35923,14.355473,14.438216,14.765281,*,*,*
59,57,*,*,*,*,*,*,14.141659,13.491487,13.91242,13.897852,14.047783,14.3337,*,14.44,*
59,59,*,*,*,*,*,*,13.440758,13.053302,13.254408,13.239555,13.471186,13.636683,*,13.64,12.95
59,61,*,*,*,*,*,*,12.258644,12.266003,12.025869,12.240059,12.502802,12.42711,*,12.49,12.57
59,63,*,*,*,*,*,*,11.495108,11.491107,11.274859,11.427378,11.703146,11.642046,11.521838,11.78,11.45
59,65,*,*,*,*,*,*,10.735719,10.884497,10.747387,10.819488,11.054179,11.002116,10.731671,11.24,10.67
59,67,*,*,*,*,*,*,10.406868,10.349167,10.257972,10.288667,10.536457,10.454346,10.350377,10.58,10.43
59,69,*,*,*,*,*,*,10.018119,9.806153,9.614039,9.730556,10.018547,9.866516,9.822643,10.06,9.62
59,71,9.47322,0.07085,9.47322,0.07085,*,*,9.424191,9.251957,9.028227,9.13046,9.44611,9.265854,9.19091,9.46,9.24
59,73,9.00654,0.07713,8.99812,0.05516,*,*,8.774888,8.877975,8.447774,8.688908,8.871879,8.832358,8.810087,9.1,8.66
59,75,8.64772,0.03761,8.66173,0.02385,*,*,8.629814,8.74783,8.61489,8.677775,8.686816,8.783579,8.688965,8.6,8.25
59,77,8.46267,0.01703,8.47581,0.01646,*,*,8.67348,8.510389,8.678247,8.556893,8.650943,8.632429,8.621272,8.46,8.47
59,79,8.0255,0.0182,8.00355,0.0138,*,*,8.843519,8.048601,8.340979,8.239368,8.342036,8.320601,8.456387,8.23,7.86
59,81,7.94326,0.00981,7.94061,0.0098,*,*,8.377885,7.435468,7.856788,7.8476,7.877614,7.949104,8.304842,8.13,8.03
59,83,5.84315,8e-05,5.84315,8e-05,*,*,5.729973,5.95989,4.666425,5.316132,5.791363,5.147939,4.711894,5.8,5.54
59,85,5.75346,0.00276,5.75359,0.00276,*,*,5.791424,5.606731,5.167625,5.407679,5.780008,5.388815,4.953958,5.31,5.18
59,87,5.15329,0.06209,5.12638,0.03553,*,*,5.716524,5.164545,5.076256,5.21572,5.466156,5.195283,4.65433,5.78,4.94
59,89,5.14733,0.03451,5.16267,0.02184,*,*,6.083467,4.728265,4.924299,5.040904,5.189245,5.007695,5.090072,5.22,4.66
59,91,5.31843,0.08614,5.33243,0.01337,*,*,5.771955,4.577382,4.957987,5.018167,5.082426,5.071938,5.174327,5.34,4.7
59,93,5.1086,0.12458,5.04975,0.02189,*,*,5.137942,4.445642,4.353591,4.574385,4.709345,4.572735,4.554387,4.82,4.71
59,95,4.64412,0.18367,4.60783,0.11363,*,*,4.669841,4.103748,3.881858,4.134746,4.313857,4.122905,4.018367,4.47,4.1
59,97,*,*,*,*,*,*,4.299816,3.741151,3.633069,3.796714,3.994121,3.803883,3.616314,4.08,3.95
59,99,*,*,*,*,*,*,4.029026,3.355992,3.316251,3.450366,3.632264,3.46214,3.372661,3.78,3.73
59,101,*,*,*,*,*,*,3.68705,2.941871,2.799889,3.053468,3.220354,3.059737,3.012812,3.5,3.06
59,103,*,*,*,*,*,*,3.212023,2.553516,2.293725,2.644902,2.870645,2.699551,2.494891,3.07,2.88
59,105,*,*,*,*,*,*,2.769544,2.218613,1.87066,2.272431,2.588643,2.37827,2.132756,2.65,2.35
59,107,*,*,*,*,*,*,2.434214,1.918725,1.38573,1.95255,2.321621,2.054535,2.035648,2.39,2.27
59,109,*,*,*,*,*,*,2.233663,1.719573,1.823692,1.801917,2.0972,1.92979,2.018884,2.12,2.0
59,111,*,*,*,*,*,*,2.214962,1.673374,1.777156,1.838346,1.898859,1.978464,1.863758,2.0,1.93
59,113,*,*,*,*,*,*,2.375668,1.422001,1.388617,1.624155,1.715497,1.803189,1.623326,1.86,1.7
59,115,*,*,*,*,*,*,2.042309,1.181952,0.875798,1.383571,1.566129,1.605138,1.41386,1.82,1.29
59,117,*,*,*,*,*,*,1.729992,1.021094,0.852068,1.302103,1.545261,1.471928,1.405709,1.79,1.62
59,119,*,*,*,*,*,*,1.711731,0.951157,1.075327,1.374439,1.608009,1.480415,1.456295,1.2,0.85
59,121,*,*,*,*,*,*,2.146559,0.941799,1.339784,1.458573,1.553392,1.621274,1.471851,1.24,1.43
59,123,*,*,*,*,*,*,2.404006,1.141489,1.743349,1.881115,1.464745,1.953461,1.987971,1.8,1.24
59,125,*,*,*,*,*,*,2.078183,0.612373,1.258826,1.137697,1.114061,1.282325,1.283372,1.26,0.94
59,129,*,*,*,*,*,*,*,*,*,*,0.051409,*,*,*,*
61,49,*,*,*,*,*,*,17.768831,17.693013,17.714249,17.776911,18.248963,18.209393,*,*,*
61,51,*,*,*,*,*,*,16.21894,16.383786,16.408049,16.604278,16.400114,17.002301,*,*,*
61,53,*,*,*,*,*,*,15.641751,15.769856,15.827741,15.896279,16.064971,16.332106,*,*,*
61,55,*,*,*,*,*,*,15.396727,15.117968,15.435614,15.393862,15.422356,15.841471,*,*,*
61,57,*,*,*,*,*,*,15.013718,14.633148,15.009246,14.909955,15.115428,15.380494,*,*,*
61,59,*,*,*,*,*,*,14.338973,13.919614,14.134053,14.08309,14.351984,14.511291,*,*,*
61,61,*,*,*,*,*,*,13.075895,13.023469,12.817481,13.03127,13.325486,13.24255,*,13.59,13.46
61,63,*,*,*,*,*,*,12.218223,12.240693,12.034802,12.193309,12.496674,12.42925,*,12.46,12.25
61,65,*,*,*,*,*,*,11.392702,11.618335,11.483025,11.558915,11.784411,11.774735,*,11.86,11.5
