Z,N,AME2003,AME2003_sd,AME2016,AME2016_sd,JYFLTRAP2017,JYFLTRAP2017_sd,TRIUMF2018,TRIUMF2018_sd,RIKEN2018,RIKEN2018_sd,new_other,new_other_sd,SKM*,SKP,SLY4,SVMIN,UNEDF0,UNEDF1,UNEDF2,FRDM2012,HFB24
47,107,*,*,*,*,*,*,*,*,*,*,*,*,-0.008003,-1.081254,-1.090473,-0.626651,-0.211257,-0.337645,-0.638718,-0.65,-0.16
47,109,*,*,*,*,*,*,*,*,*,*,*,*,-0.154213,-1.230057,-1.20698,-0.76173,-0.291862,-0.471354,-0.834753,-0.58,-0.44
47,111,*,*,*,*,*,*,*,*,*,*,*,*,-0.306786,-1.361513,-1.33261,-0.903487,-0.447962,-0.586366,-0.985627,-0.6,*
47,113,*,*,*,*,*,*,*,*,*,*,*,*,-0.400337,-1.491357,-1.444947,-0.888563,-0.632893,-0.705336,-1.056679,-0.61,*
47,115,*,*,*,*,*,*,*,*,*,*,*,*,-0.445461,-1.630928,-1.533262,-1.035439,-0.842579,-0.802522,-1.120209,*,*
47,117,*,*,*,*,*,*,*,*,*,*,*,*,-0.476321,-1.751215,-1.503105,-1.08909,-1.005253,-0.928255,-1.204975,*,*
47,119,*,*,*,*,*,*,*,*,*,*,*,*,-0.502081,-1.807169,-1.494397,-1.136106,-0.971009,-1.075585,-1.323665,*,*
47,121,*,*,*,*,*,*,*,*,*,*,*,*,-0.503629,-1.943713,-1.484227,-1.221061,-1.209905,-1.219119,-1.400122,*,*
47,123,*,*,*,*,*,*,*,*,*,*,*,*,-0.196547,-2.126683,-1.264506,-1.389024,-1.397049,-1.335722,-1.390881,*,*
47,125,*,*,*,*,*,*,*,*,*,*,*,*,-0.758404,-2.366768,-1.889727,-1.799972,-1.41505,-1.497146,-1.688251,*,*
47,127,*,*,*,*,*,*,*,*,*,*,*,*,-1.825675,-2.591488,-2.980136,-2.177297,-1.881691,-1.584905,-1.957547,*,*
47,129,*,*,*,*,*,*,*,*,*,*,*,*,-1.946774,-2.746851,-3.008262,-2.362077,-1.770815,-1.651465,-2.091595,*,*
47,131,*,*,*,*,*,*,*,*,*,*,*,*,-1.7372,-2.831527,-3.063034,-2.205335,-1.867675,-1.729905,*,*,*
47,133,*,*,*,*,*,*,*,*,*,*,*,*,-1.863635,-2.852193,-3.096351,-2.279391,-1.95158,-1.788406,*,*,*
47,135,*,*,*,*,*,*,*,*,*,*,*,*,-1.953583,-2.900473,-3.108858,-2.299609,-2.01385,-1.790728,*,*,*
47,137,*,*,*,*,*,*,*,*,*,*,*,*,-2.010117,-2.914265,-3.133019,-2.31345,-1.959158,-1.715221,*,*,*
47,139,*,*,*,*,*,*,*,*,*,*,*,*,-1.983085,-2.893314,-3.186664,-2.374929,-1.948426,-1.758084,*,*,*
47,141,*,*,*,*,*,*,*,*,*,*,*,*,-1.959139,-2.868942,-3.138186,-2.311547,-2.002239,-1.777677,*,*,*
47,143,*,*,*,*,*,*,*,*,*,*,*,*,-1.881168,-2.872389,-3.116891,-2.250222,-1.956558,-1.611647,*,*,*
49,31,*,*,*,*,*,*,*,*,*,*,*,*,20.684025,21.541962,21.529049,21.358336,21.496048,22.024167,**,**,**
49,33,*,*,*,*,*,*,*,*,*,*,*,*,19.66847,20.288384,20.256088,20.138563,20.402194,20.838393,**,**,**
49,35,*,*,*,*,*,*,*,*,*,*,*,*,18.867251,19.411568,19.547258,19.347507,19.48412,19.845512,**,**,**
49,37,*,*,*,*,*,*,*,*,*,*,*,*,18.288093,18.917853,19.019038,18.826549,18.977015,19.530326,**,**,**
49,39,*,*,*,*,*,*,*,*,*,*,*,*,17.485786,17.809863,18.007209,17.757665,18.072766,18.27159,**,**,**
49,41,*,*,*,*,*,*,*,*,*,*,*,*,16.430774,16.357081,16.499211,16.608799,16.968155,17.003949,**,**,17.45
49,43,*,*,*,*,*,*,*,*,*,*,*,*,15.879963,15.545903,15.744769,15.84177,16.229489,16.28449,**,**,16.74
49,45,*,*,*,*,*,*,*,*,*,*,*,*,15.539565,15.00548,15.296957,15.284809,15.656129,15.712549,15.674077,15.73,15.94
49,47,*,*,*,*,*,*,*,*,*,*,*,*,15.251193,14.485101,14.938093,14.776913,15.107915,15.184653,15.191752,15.05,15.24
49,49,*,*,*,*,*,*,*,*,*,*,*,*,14.246961,13.346908,13.818406,13.565635,14.029352,14.036003,14.162627,14.01,14.69
49,51,*,*,*,*,*,*,*,*,*,*,*,*,10.125969,11.107368,9.85779,10.570141,11.024135,10.482174,10.226014,11.21,11.03
49,53,*,*,*,*,*,*,*,*,*,*,*,*,9.924138,10.28947,9.575203,9.761988,10.386139,9.888879,9.776237,10.06,9.76
49,55,9.57849,0.08815,9.62139,0.01122,*,*,*,*,*,*,*,*,9.16564,9.539506,8.999677,9.19465,9.50902,9.407792,9.044424,9.53,9.41
49,57,9.19668,0.02098,9.03888,0.01595,*,*,*,*,*,*,*,*,8.453208,8.880503,8.511847,8.623958,8.826511,8.898962,8.474898,9.14,8.64
49,59,8.62734,0.01498,8.62688,0.01409,*,*,*,*,*,*,*,*,8.029497,8.29519,7.942544,8.132747,8.419086,8.30435,8.068459,8.74,8.29
49,61,8.05756,0.01309,8.05177,0.01222,*,*,*,*,*,*,*,*,7.748089,7.822106,7.603126,7.706311,7.982371,7.821653,7.60383,8.12,7.91
49,63,7.67166,0.006,7.6694,0.00545,*,*,*,*,*,*,*,*,7.558536,7.375723,7.210782,7.306053,7.573699,7.439775,7.304568,7.65,7.55
49,65,7.27385,0.00027,7.274,0.00025,*,*,*,*,*,*,*,*,7.338079,6.984577,6.828387,6.920907,7.192264,7.039699,7.075082,7.29,7.52
49,67,6.78472,0.00022,6.78472,0.00022,*,*,*,*,*,*,*,*,7.086355,6.646972,6.514996,6.595332,6.899675,6.691536,6.635231,6.85,6.39
49,69,6.35662,0.00603,6.35649,0.00602,*,*,*,*,*,*,*,*,6.817988,6.371616,6.330139,6.352775,6.667349,6.319534,6.250347,6.56,6.47
49,71,6.1019,0.04066,6.10041,0.04065,*,*,*,*,*,*,*,*,6.547422,6.064306,6.088458,6.139062,6.380368,6.145602,5.910765,6.27,6.35
49,73,5.80761,0.05697,5.80808,0.05697,*,*,*,*,*,*,*,*,6.382354,5.77824,5.829129,5.919139,6.091059,5.919638,5.717441,5.9,6.09
49,75,5.52186,0.05461,5.51116,0.03643,*,*,*,*,*,*,*,*,6.34513,5.501494,5.64625,5.69277,5.817396,5.699243,5.647958,5.64,5.85
49,77,5.4042,0.05034,5.36742,0.03814,*,*,*,*,*,*,*,*,6.275432,5.266866,5.552212,5.524861,5.556457,5.49201,5.537444,5.34,5.69
49,79,5.44522,0.06264,5.32107,0.15493,*,*,*,*,*,*,*,*,6.371785,5.036651,5.489004,5.346363,5.30973,5.31392,5.553315,5.06,5.0
49,81,5.02247,0.05845,5.1168,0.03814,*,*,*,*,*,*,*,*,5.565961,4.173546,4.657836,4.467319,4.505666,4.512245,4.684075,4.9,6.6
49,83,2.35335,0.0676,2.45783,0.06009,*,*,*,*,*,*,*,*,2.467859,2.721524,1.336286,2.212925,2.670018,2.187122,1.859728,2.51,1.89
49,85,*,*,*,*,*,*,*,*,*,*,*,*,2.473224,2.205915,1.308513,1.898865,2.368322,2.040798,1.853597,1.8,2.96
49,87,*,*,*,*,*,*,*,*,*,*,*,*,2.294932,1.929749,1.12395,1.616044,2.082784,1.809287,1.746491,1.6,1.53
49,89,*,*,*,*,*,*,*,*,*,*,*,*,1.836875,1.502796,0.64283,1.268133,1.788951,1.562082,1.472142,1.25,1.28
49,91,*,*,*,*,*,*,*,*,*,*,*,*,1.252953,1.049196,0.132386,0.911477,1.475159,1.291197,1.116393,1.09,1.16
49,93,*,*,*,*,*,*,*,*,*,*,*,*,0.831492,0.622843,0.074987,0.62662,1.127045,0.940339,0.660872,0.98,0.96
49,95,*,*,*,*,*,*,*,*,*,*,*,*,0.703005,0.307997,0.149143,0.446693,0.843676,0.609828,0.248263,0.56,1.15
49,97,*,*,*,*,*,*,*,*,*,*,*,*,1.124146,0.141086,0.398358,0.386382,0.719639,0.419698,-0.035074,1.17,1.16
49,99,*,*,*,*,*,*,*,*,*,*,*,*,1.238464,-0.033055,0.246198,0.425121,0.597786,0.479297,0.456534,0.88,1.02
49,101,*,*,*,*,*,*,*,*,*,*,*,*,0.90837,-0.17428,-0.092127,0.262488,0.468204,0.365328,0.340632,0.69,0.23
49,103,*,*,*,*,*,*,*,*,*,*,*,*,0.662479,-0.339886,-0.405501,0.119296,0.351217,0.221743,0.147352,0.34,-0.27
49,105,*,*,*,*,*,*,*,*,*,*,*,*,0.539341,-0.494521,-0.568026,-0.030347,0.245544,0.158653,-0.003943,0.17,0.2
49,107,*,*,*,*,*,*,*,*,*,*,*,*,0.431042,-0.654116,-0.632797,-0.248657,0.236336,0.07526,-0.182296,-0.06,-0.88
49,109,*,*,*,*,*,*,*,*,*,*,*,*,0.280824,-0.790676,-0.721653,-0.335691,0.135562,-0.202425,-0.381005,-0.15,0.81
49,111,*,*,*,*,*,*,*,*,*,*,*,*,0.096883,-0.86203,-0.870114,-0.440627,0.008208,-0.194064,-0.5665,-0.3,-0.75
49,113,*,*,*,*,*,*,*,*,*,*,*,*,-0.011202,-0.983993,-0.993438,-0.392043,-0.142786,-0.297676,-0.685967,-0.33,-0.48
49,115,*,*,*,*,*,*,*,*,*,*,*,*,0.074593,-1.086147,-1.019137,-0.456291,-0.314683,-0.379255,-0.703976,-0.37,-0.49
49,117,*,*,*,*,*,*,*,*,*,*,*,*,0.052211,-1.165255,-0.893075,-0.529453,-0.475757,-0.483068,-0.745317,-0.59,*
49,119,*,*,*,*,*,*,*,*,*,*,*,*,0.151528,-1.190691,-0.876545,-0.613761,-0.627072,-0.602056,-0.719121,*,*
49,121,*,*,*,*,*,*,*,*,*,*,*,*,0.207527,-1.296821,-0.75219,-0.678101,-0.761982,-0.702193,-0.705661,*,*
49,123,*,*,*,*,*,*,*,*,*,*,*,*,0.432405,-1.505864,-0.701582,-0.79309,-0.973655,-0.828372,-0.657422,*,*
49,125,*,*,*,*,*,*,*,*,*,*,*,*,-0.308808,-1.916731,-1.357691,-1.345412,-1.135621,-1.150856,-1.189516,*,*
49,127,*,*,*,*,*,*,*,*,*,*,*,*,-1.623918,-2.312504,-2.915022,-1.966874,-1.713934,-1.387444,-1.819304,*,*
49,129,*,*,*,*,*,*,*,*,*,*,*,*,-1.816988,-2.54992,-2.891222,-2.220689,-1.638409,-1.50365,-2.030853,*,*
49,131,*,*,*,*,*,*,*,*,*,*,*,*,-1.666774,-2.616039,-2.940035,-2.127093,-1.656218,-1.49907,*,*,*
49,133,*,*,*,*,*,*,*,*,*,*,*,*,-1.730699,-2.599223,-2.964396,-2.104963,-1.700631,-1.517248,*,*,*
49,135,*,*,*,*,*,*,*,*,*,*,*,*,-1.784556,-2.648499,-2.979198,-2.125096,-1.72493,-1.510763,*,*,*
49,137,*,*,*,*,*,*,*,*,*,*,*,*,-1.808362,-2.655696,-2.997683,-2.157227,-1.719251,-1.532111,*,*,*
49,139,*,*,*,*,*,*,*,*,*,*,*,*,-1.797102,-2.661832,-3.003272,-2.175826,-1.764132,-1.572574,*,*,*
49,141,*,*,*,*,*,*,*,*,*,*,*,*,-1.747939,-2.663576,-2.978853,-2.123275,-1.790931,-1.507779,*,*,*
49,143,*,*,*,*,*,*,*,*,*,*,*,*,-1.771853,-2.693627,-2.964819,-2.115286,-1.709461,-1.459592,*,*,*
51,37,*,*,*,*,*,*,*,*,*,*,*,*,19.150803,19.709607,19.899613,19.619333,19.78335,20.308033,**,**,**
51,39,*,*,*,*,*,*,*,*,*,*,*,*,18.310168,18.724682,18.90698,18.635639,18.970976,19.157566,**,**,**
51,41,*,*,*,*,*,*,*,*,*,*,*,*,17.227937,17.223124,17.382494,17.474151,17.837607,17.871176,**,**,**
51,43,*,*,*,*,*,*,*,*,*,*,*,*,16.675443,16.421571,16.629854,16.700007,17.107453,17.16075,**,**,17.52
51,45,*,*,*,*,*,*,*,*,*,*,*,*,16.334959,15.879006,16.181396,16.140935,16.534917,16.596573,**,**,16.09
51,47,*,*,*,*,*,*,*,*,*,*,*,*,16.040918,15.3577,15.815291,15.638972,15.989789,16.070182,**,15.95,15.81
51,49,*,*,*,*,*,*,*,*,*,*,*,*,15.041116,14.223224,14.692768,14.44157,14.918317,14.938087,**,15.11,13.53
51,51,*,*,*,*,*,*,*,*,*,*,*,*,10.900169,11.915226,10.797702,11.420165,11.890111,11.427107,11.077249,12.34,12.3
51,53,*,*,*,*,*,*,*,*,*,*,*,*,10.733199,11.135768,10.549182,10.769671,11.249632,11.02452,10.768014,10.76,10.71
51,55,*,*,10.52913,0.02306,*,*,*,*,*,*,*,*,9.966102,10.434554,9.855952,10.087705,10.348918,10.272271,10.071263,10.5,10.01
51,57,*,*,9.86341,0.00689,*,*,*,*,*,*,*,*,9.255033,9.706152,9.311567,9.450383,9.734059,9.747525,9.334852,10.02,9.69
51,59,*,*,9.27007,0.00795,*,*,*,*,*,*,*,*,8.823717,9.101078,8.720501,8.942449,9.22594,9.18051,8.983386,9.56,9.01
51,61,8.7839,0.03315,8.83355,0.0199,*,*,*,*,*,*,*,*,8.630889,8.64064,8.456794,8.516719,8.778082,8.806358,8.657673,8.99,8.63
51,63,8.16696,0.03302,8.15092,0.02779,*,*,*,*,*,*,*,*,8.391685,8.232187,8.180948,8.183078,8.40664,8.397505,8.252648,8.27,8.15
51,65,7.88909,0.01706,7.89006,0.01684,*,*,*,*,*,*,*,*,8.092104,7.818999,7.77028,7.789166,8.023093,7.954358,7.856326,8.16,7.92
51,67,7.42599,0.00947,7.42799,0.00895,*,*,*,*,*,*,*,*,7.795719,7.42999,7.366575,7.427718,7.678109,7.564457,7.413749,7.74,7.37
51,69,7.01834,0.01072,7.0149,0.01054,*,*,*,*,*,*,*,*,7.494664,7.072316,7.040055,7.100065,7.352891,7.142992,7.010564,7.23,6.93
51,71,6.80638,0.00015,6.80637,0.00013,*,*,*,*,*,*,*,*,7.204109,6.785222,6.780585,6.818669,7.077799,6.837172,6.663466,6.93,6.54
51,73,6.4675,6e-05,6.4675,6e-05,*,*,*,*,*,*,*,*,7.049529,6.498929,6.496579,6.560858,6.821569,6.628074,6.512437,6.61,6.38
51,75,6.21423,0.03193,6.20828,0.03186,*,*,*,*,*,*,*,*,7.019045,6.225261,6.347622,6.407797,6.540326,6.391368,6.356519,6.32,5.88
51,77,5.97975,0.02558,6.00213,0.01979,*,*,*,*,*,*,*,*,6.971829,6.002156,6.256939,6.239753,6.268089,6.166069,6.22321,6.08,5.76
51,79,5.73524,0.02728,5.72769,0.02555,*,*,*,*,*,*,*,*,7.012505,5.767882,6.241245,6.082185,6.020242,6.076015,6.238603,5.83,5.31
51,81,5.75691,0.02513,5.72519,0.00323,*,*,*,*,*,*,*,*,6.242462,4.88743,5.401787,5.179808,5.21219,5.263385,5.420738,5.31,5.5
51,83,3.29451,0.05036,3.16836,0.00356,*,*,*,*,*,*,*,*,2.976764,3.302282,1.888404,2.752353,3.231997,2.66391,2.351455,3.22,3.04
51,85,*,*,2.88787,0.0064,*,*,*,*,*,*,*,*,3.105367,2.792069,2.064606,2.433753,2.933335,2.60062,2.379334,2.41,2.34
51,87,*,*,2.23134,1.06551,*,*,*,*,*,*,*,*,2.73832,2.519794,1.75818,2.256507,2.626674,2.324395,2.180039,2.15,2.11
51,89,*,*,*,*,*,*,*,*,*,*,*,*,2.275181,2.046535,1.30563,1.844614,2.277326,2.000141,1.86203,1.95,1.97
51,91,*,*,*,*,*,*,*,*,*,*,*,*,1.887037,1.607732,0.813344,1.49683,1.924339,1.699699,1.469307,1.79,1.36
51,93,*,*,*,*,*,*,*,*,*,*,*,*,1.660939,1.233221,0.746071,1.231846,1.625788,1.418714,1.358504,1.48,1.72
51,95,*,*,*,*,*,*,*,*,*,*,*,*,1.542438,0.94611,0.955813,1.105883,1.369222,1.283337,1.107946,1.56,1.57
51,97,*,*,*,*,*,*,*,*,*,*,*,*,1.79336,0.782982,1.040837,1.107857,1.223465,1.133227,0.910495,1.77,1.09
51,99,*,*,*,*,*,*,*,*,*,*,*,*,1.747643,0.653875,0.856526,1.119177,1.152664,1.121785,1.13261,1.24,1.13
51,101,*,*,*,*,*,*,*,*,*,*,*,*,1.411732,0.471436,0.536634,0.845127,1.003696,0.948832,0.85265,1.09,1.02
51,103,*,*,*,*,*,*,*,*,*,*,*,*,1.139257,0.271683,0.156387,0.603431,0.848429,0.763987,0.547457,0.93,0.53
51,105,*,*,*,*,*,*,*,*,*,*,*,*,0.988665,0.083537,-0.097093,0.427268,0.698401,0.633543,0.394191,0.69,0.91
51,107,*,*,*,*,*,*,*,*,*,*,*,*,0.867086,-0.107628,-0.189923,0.215891,0.619702,0.502402,0.266459,0.4,0.56
51,109,*,*,*,*,*,*,*,*,*,*,*,*,0.712098,-0.275425,-0.260793,0.127503,0.480856,0.206685,0.100354,0.23,0.15
51,111,*,*,*,*,*,*,*,*,*,*,*,*,0.51406,-0.392756,-0.406813,0.034002,0.368966,0.201613,-0.114602,0.23,0.36
51,113,*,*,*,*,*,*,*,*,*,*,*,*,0.38383,-0.504311,-0.604689,-0.02843,0.339974,0.119474,-0.313824,0.06,0.3
51,115,*,*,*,*,*,*,*,*,*,*,*,*,0.468832,-0.580437,-0.515666,-0.044078,0.184554,0.058154,-0.330393,-0.11,0.16
51,117,*,*,*,*,*,*,*,*,*,*,*,*,0.539291,-0.638124,-0.400392,-0.097284,0.02641,0.000778,-0.271787,-0.03,-0.68
51,119,*,*,*,*,*,*,*,*,*,*,*,*,0.645964,-0.711228,-0.366316,-0.141169,-0.100576,-0.081586,-0.25485,0.14,-0.02
51,121,*,*,*,*,*,*,*,*,*,*,*,*,0.748584,-0.718423,-0.306716,-0.118463,-0.212507,-0.148329,-0.141573,-0.07,-0.23
51,123,*,*,*,*,*,*,*,*,*,*,*,*,0.877408,-0.921557,-0.123131,-0.202835,-0.410251,-0.191908,-0.060202,*,-0.44
51,125,*,*,*,*,*,*,*,*,*,*,*,*,0.184936,-1.427561,-0.808703,-0.855096,-0.884102,-0.694676,-0.700984,*,-1.71
51,127,*,*,*,*,*,*,*,*,*,*,*,*,-1.398505,-1.967834,-2.809082,-1.75504,-1.323708,-1.242607,-1.677207,*,-1.01
51,129,*,*,*,*,*,*,*,*,*,*,*,*,-1.554327,-2.289661,-2.748437,-2.043372,-1.393475,-1.345664,-1.790733,*,-1.46
51,131,*,*,*,*,*,*,*,*,*,*,*,*,-1.424882,-2.295093,-2.665996,-1.865069,-1.409589,-1.280917,-1.649215,*,*
51,133,*,*,*,*,*,*,*,*,*,*,*,*,-1.581243,-2.355319,-2.779679,-1.930891,-1.475286,-1.295472,*,*,*
51,135,*,*,*,*,*,*,*,*,*,*,*,*,-1.635993,-2.426751,-2.827543,-1.946998,-1.458537,-1.299866,*,*,*
51,137,*,*,*,*,*,*,*,*,*,*,*,*,-1.618703,-2.456367,-2.837584,-1.99898,-1.515651,-1.374162,*,*,*
51,139,*,*,*,*,*,*,*,*,*,*,*,*,-1.665285,-2.510882,-2.867778,-2.034105,-1.589793,-1.428726,*,*,*
51,141,*,*,*,*,*,*,*,*,*,*,*,*,-1.678415,-2.50053,-2.867063,-2.047712,-1.626794,-1.429097,*,*,*
51,143,*,*,*,*,*,*,*,*,*,*,*,*,-1.675783,-2.540129,-2.836512,-1.984124,-1.62483,-1.324882,*,*,*
51,145,*,*,*,*,*,*,*,*,*,*,*,*,-1.817513,-2.659112,-2.886826,-2.06245,-1.555888,-1.350659,*,*,*
53,39,*,*,*,*,*,*,*,*,*,*,*,*,18.957323,19.497772,19.592359,19.344525,19.72089,19.861121,**,**,**
53,41,*,*,*,*,*,*,*,*,*,*,*,*,17.875226,17.957713,18.115202,18.187737,18.549417,18.545725,**,**,**
53,43,*,*,*,*,*,*,*,*,*,*,*,*,17.319568,17.172165,17.570081,17.40321,17.822052,17.951368,**,**,**
53,45,*,*,*,*,*,*,*,*,*,*,*,*,17.102987,16.755967,17.095944,16.999368,17.265781,17.490899,**,**,16.65
53,47,*,*,*,*,*,*,*,*,*,*,*,*,16.584197,15.997856,16.361438,16.230149,16.733729,16.663193,**,**,16.09
53,49,*,*,*,*,*,*,*,*,*,*,*,*,15.709556,15.006391,15.266504,15.210598,15.702509,15.57006,**,15.93,16.29
53,51,*,*,*,*,*,*,*,*,*,*,*,*,11.800955,12.801882,12.096565,12.51788,12.788618,12.757233,**,13.58,13.82
53,53,*,*,*,*,*,*,*,*,*,*,*,*,11.718121,12.169389,11.874724,12.000869,12.192367,12.386065,12.032761,12.22,12.15
53,55,*,*,*,*,*,*,*,*,*,*,*,*,10.965279,11.416286,11.088517,11.232444,11.361151,11.513299,11.304908,11.55,11.01
53,57,*,*,10.863,0.051,*,*,*,*,*,*,*,*,10.344034,10.628173,10.244532,10.47929,10.700664,10.690153,10.482282,10.87,10.48
53,59,*,*,10.18086,0.0113,*,*,*,*,*,*,*,*,9.996225,9.972212,9.617306,9.872928,10.112774,10.130282,10.062402,10.67,9.9
53,61,*,*,*,*,*,*,*,*,*,*,*,*,9.747221,9.474832,9.307672,9.419552,9.660579,9.822952,9.725481,9.86,9.38
53,63,9.22578,0.10082,9.22576,0.10082,*,*,*,*,*,*,*,*,9.319955,9.070816,9.064594,9.074116,9.285314,9.33461,9.226009,9.43,9.03
53,65,8.60786,0.03423,8.60629,0.03281,*,*,*,*,*,*,*,*,8.958904,8.637892,8.679406,8.662476,8.870354,8.872689,8.757493,8.94,8.61
53,67,8.09537,0.03317,8.05877,0.03187,*,*,*,*,*,*,*,*,8.628753,8.202051,8.179281,8.225064,8.446058,8.398896,8.350651,8.42,8.07
53,69,7.86408,0.01147,7.90033,0.00717,*,*,*,*,*,*,*,*,8.254357,7.768375,7.675561,7.804267,8.027138,7.890819,7.862045,8.14,8.05
53,71,7.49296,0.00392,7.49332,0.00392,*,*,*,*,*,*,*,*,7.802519,7.423833,7.351797,7.427675,7.672353,7.473526,7.340121,7.6,7.17
53,73,7.14542,0.00363,7.14543,0.00368,*,*,*,*,*,*,*,*,7.464893,7.137357,7.086339,7.132172,7.414036,7.221854,7.058333,6.97,7.0
53,75,6.82613,5e-05,6.82613,5e-05,*,*,*,*,*,*,*,*,7.395893,6.870877,6.974649,6.997697,7.142943,6.989143,6.916506,7.05,6.95
53,77,6.50033,4e-05,6.50033,4e-05,*,*,*,*,*,*,*,*,7.386431,6.596722,6.833379,6.798973,6.883401,6.739191,6.732541,6.71,6.64
53,79,6.32684,0.00576,6.3321,0.00411,*,*,*,*,*,*,*,*,7.423152,6.318567,6.660219,6.645272,6.709796,6.58296,6.682089,6.54,6.13
53,81,6.25721,0.0093,6.25649,0.00806,*,*,*,*,*,*,*,*,6.835437,5.582067,6.133096,5.880505,5.892573,5.992691,6.142632,5.98,6.69
53,83,3.78098,0.04991,3.83739,0.01434,*,*,*,*,*,*,*,*,3.751788,3.947322,2.667331,3.332083,3.837888,3.295896,2.987934,3.77,3.87
53,85,3.89939,0.0869,3.69496,0.01029,*,*,*,*,*,*,*,*,3.868084,3.602013,3.051985,3.351209,3.681549,3.413639,3.120788,3.09,3.13
53,87,*,*,3.20658,0.01275,*,*,*,*,*,*,*,*,3.306035,3.184158,2.623083,3.040804,3.299386,3.035204,2.73725,3.09,2.96
53,89,*,*,2.91464,0.3748,*,*,*,*,*,*,*,*,2.952678,2.701405,2.146,2.601412,2.902084,2.633568,2.480149,2.83,2.73
53,91,*,*,*,*,*,*,*,*,*,*,*,*,2.804463,2.31085,1.800449,2.284937,2.544432,2.334766,2.23745,2.69,2.16
53,93,*,*,*,*,*,*,*,*,*,*,*,*,2.73527,2.009525,1.745402,2.083579,2.29562,2.146583,2.242248,2.33,2.15
53,95,*,*,*,*,*,*,*,*,*,*,*,*,2.651937,1.769151,1.728932,2.002323,2.080987,2.091786,2.045906,2.35,2.21
53,97,*,*,*,*,*,*,*,*,*,*,*,*,2.504332,1.607411,1.614112,1.88258,1.916478,1.97211,1.885444,2.1,1.65
53,99,*,*,*,*,*,*,*,*,*,*,*,*,2.275894,1.425244,1.483024,1.673132,1.768148,1.755686,1.726425,1.92,1.68
53,101,*,*,*,*,*,*,*,*,*,*,*,*,1.972685,1.168774,1.182612,1.400163,1.555674,1.477294,1.411095,1.73,1.43
53,103,*,*,*,*,*,*,*,*,*,*,*,*,1.690631,0.925754,0.751629,1.122985,1.370039,1.237671,1.028081,1.51,1.44
53,105,*,*,*,*,*,*,*,*,*,*,*,*,1.483652,0.699285,0.41779,0.909902,1.19456,1.070767,0.833488,1.19,1.02
53,107,*,*,*,*,*,*,*,*,*,*,*,*,1.343763,0.487898,0.299557,0.737302,1.026002,0.935018,0.738493,0.85,0.71
53,109,*,*,*,*,*,*,*,*,*,*,*,*,1.196567,0.270007,0.243916,0.587943,0.870779,0.766471,0.590403,0.73,0.8
53,111,*,*,*,*,*,*,*,*,*,*,*,*,1.017339,0.062802,0.122172,0.419173,0.738047,0.606288,0.354447,0.61,0.84
53,113,*,*,*,*,*,*,*,*,*,*,*,*,0.860123,-0.081339,-0.17611,0.311297,0.719482,0.502126,0.112491,0.44,0.21
53,115,*,*,*,*,*,*,*,*,*,*,*,*,0.765801,-0.187701,-0.224863,0.257326,0.601439,0.435199,0.041709,0.54,0.52
53,117,*,*,*,*,*,*,*,*,*,*,*,*,0.813634,-0.264279,-0.127923,0.242533,0.494447,0.38597,0.102291,0.37,0.39
53,119,*,*,*,*,*,*,*,*,*,*,*,*,0.915365,-0.332234,-0.019167,0.247605,0.373255,0.327478,0.056897,0.18,-0.02
53,121,*,*,*,*,*,*,*,*,*,*,*,*,0.965926,-0.307557,0.079623,0.258588,0.219397,0.265017,0.19902,0.2,0.61
53,123,*,*,*,*,*,*,*,*,*,*,*,*,1.198857,-0.404833,0.34116,0.367676,0.057144,0.312735,0.444187,0.2,-0.65
53,125,*,*,*,*,*,*,*,*,*,*,*,*,0.691441,-0.908569,-0.251482,-0.344787,-0.400066,-0.1955,-0.181815,0.04,-0.7
53,127,*,*,*,*,*,*,*,*,*,*,*,*,-1.149422,-1.59779,-2.636714,-1.515888,-0.986031,-1.079361,-1.513796,*,-1.39
53,129,*,*,*,*,*,*,*,*,*,*,*,*,-1.111491,-1.87059,-2.438035,-1.708306,-0.936679,-1.013916,-1.446312,*,-1.54
53,131,*,*,*,*,*,*,*,*,*,*,*,*,-1.061469,-1.898412,-2.325235,-1.506652,-1.073726,-1.024155,-1.377112,*,-1.19
53,133,*,*,*,*,*,*,*,*,*,*,*,*,-1.33738,-2.076676,-2.510103,-1.699529,-1.217181,-1.131945,*,*,*
53,135,*,*,*,*,*,*,*,*,*,*,*,*,-1.476858,-2.222262,-2.624588,-1.796751,-1.283668,-1.167224,*,*,*
53,137,*,*,*,*,*,*,*,*,*,*,*,*,-1.553688,-2.326569,-2.716932,-1.895147,-1.367229,-1.215129,*,*,*
53,139,*,*,*,*,*,*,*,*,*,*,*,*,-1.667554,-2.419149,-2.832589,-1.963365,-1.409684,-1.309501,*,*,*
53,141,*,*,*,*,*,*,*,*,*,*,*,*,-1.686436,-2.43651,-2.876367,-2.018723,-1.503287,-1.397159,*,*,*
53,143,*,*,*,*,*,*,*,*,*,*,*,*,-1.649102,-2.472041,-2.887963,-1.962176,-1.586184,-1.270767,*,*,*
53,145,*,*,*,*,*,*,*,*,*,*,*,*,-1.76981,-2.524802,-2.899377,-1.969985,-1.567205,-1.245901,*,*,*
55,41,*,*,*,*,*,*,*,*,*,*,*,*,18.451884,18.626679,18.781663,18.81633,19.168439,19.119122,**,**,**
