Z,N,2003,2003_sd,2016,2016_sd,2017,2017_sd,SKM*,SKP,SLY4,SVMIN,UNEDF0,UNEDF1,UNEDF2,FRDM2012,HFB24
49,99,*,*,*,*,*,*,1.238465,*,0.246197,0.425121,0.597787,0.479297,0.456534,0.88,1.02
49,101,*,*,*,*,*,*,0.90837,*,*,0.262488,0.468204,0.365328,0.340632,0.69,0.23
49,103,*,*,*,*,*,*,0.662479,*,*,0.119296,0.351218,0.221744,0.147352,0.34,*
49,105,*,*,*,*,*,*,0.539341,*,*,*,0.245544,0.158654,*,0.17,0.2
49,107,*,*,*,*,*,*,0.431043,*,*,*,0.236336,0.075261,*,*,*
49,109,*,*,*,*,*,*,0.280823,*,*,*,0.135563,*,*,*,0.81
49,111,*,*,*,*,*,*,0.096884,*,*,*,0.008208,*,*,*,*
49,115,*,*,*,*,*,*,0.074593,*,*,*,*,*,*,*,*
49,117,*,*,*,*,*,*,0.052211,*,*,*,*,*,*,*,*
49,119,*,*,*,*,*,*,0.151528,*,*,*,*,*,*,*,*
49,121,*,*,*,*,*,*,0.207527,*,*,*,*,*,*,*,*
49,123,*,*,*,*,*,*,0.432406,*,*,*,*,*,*,*,*
51,37,*,*,*,*,*,*,19.150804,19.709608,19.899614,19.619333,19.783352,20.308033,*,*,*
51,39,*,*,*,*,*,*,18.310168,18.724683,18.906981,18.635638,18.970977,19.157566,*,*,*
51,41,*,*,*,*,*,*,17.227937,17.223125,17.382494,17.474152,17.837608,17.871176,*,*,*
51,43,*,*,*,*,*,*,16.675444,16.421572,16.629855,16.700007,17.107453,17.16075,*,*,17.52
51,45,*,*,*,*,*,*,16.33496,15.879007,16.181396,16.140936,16.534918,16.596573,*,*,16.09
51,47,*,*,*,*,*,*,16.040919,15.357699,15.815291,15.638973,15.98979,16.070183,*,15.95,15.81
51,49,*,*,*,*,*,*,15.041116,14.223224,14.692768,14.44157,14.918318,14.938087,*,15.11,13.53
51,51,*,*,*,*,*,*,10.900169,11.915227,10.797703,11.420166,11.890111,11.427108,11.077249,12.34,12.3
51,53,*,*,*,*,*,*,10.733199,11.135769,10.549183,10.769673,11.249632,11.024521,10.768015,10.76,10.71
51,55,*,*,10.52913,0.02306,*,*,9.966102,10.434554,9.855953,10.087706,10.348918,10.272272,10.071263,10.5,10.01
51,57,*,*,9.86341,0.00689,*,*,9.255034,9.706154,9.311567,9.450383,9.734059,9.747526,9.334852,10.02,9.69
51,59,*,*,9.27007,0.00795,*,*,8.823717,9.101079,8.720502,8.94245,9.225941,9.180511,8.983386,9.56,9.01
51,61,8.7839,0.03315,8.83355,0.0199,*,*,8.63089,8.640641,8.456795,8.51672,8.778083,8.806359,8.657673,8.99,8.63
51,63,8.16696,0.03302,8.15092,0.02779,*,*,8.391685,8.232188,8.180949,8.183079,8.40664,8.397504,8.252648,8.27,8.15
51,65,7.88909,0.01706,7.89006,0.01684,*,*,8.092104,7.819,7.770281,7.789167,8.023094,7.954359,7.856326,8.16,7.92
51,67,7.42599,0.00947,7.42799,0.00895,*,*,7.79572,7.42999,7.366576,7.427718,7.67811,7.564458,7.413749,7.74,7.37
51,69,7.01834,0.01072,7.0149,0.01054,*,*,7.494664,7.072316,7.040055,7.100065,7.352891,7.142992,7.010564,7.23,6.93
51,71,6.80638,0.00015,6.80637,0.00013,*,*,7.204109,6.785222,6.780585,6.81867,7.077799,6.837172,6.663466,6.93,6.54
51,73,6.4675,6e-05,6.4675,6e-05,*,*,7.049529,6.498929,6.496579,6.560858,6.821569,6.628074,6.512438,6.61,6.38
51,75,6.21423,0.03193,6.20828,0.03186,*,*,7.019046,6.225262,6.347622,6.407797,6.540327,6.391369,6.356519,6.32,5.88
51,77,5.97975,0.02558,6.00213,0.01979,*,*,6.97183,6.002157,6.256939,6.239754,6.26809,6.16607,6.223211,6.08,5.76
51,79,5.73524,0.02728,5.72769,0.02555,*,*,7.012505,5.767882,6.241246,6.082186,6.020243,6.076014,6.238604,5.83,5.31
51,81,5.75691,0.02513,5.72519,0.00323,*,*,6.242462,4.887431,5.401787,5.179808,5.212189,5.263386,5.42074,5.31,5.5
51,83,3.29451,0.05036,3.16836,0.00356,*,*,2.976765,3.302282,1.888404,2.752354,3.231997,2.663911,2.351455,3.22,3.04
51,85,*,*,2.88787,0.0064,*,*,3.105368,2.79207,2.064608,2.433754,2.933336,2.60062,2.379334,2.41,2.34
51,87,*,*,2.23134,1.06551,*,*,2.73832,2.519794,1.758181,2.256507,2.626675,2.324396,2.18004,2.15,2.11
51,89,*,*,*,*,*,*,2.275182,2.046536,1.305631,1.844615,2.277327,2.000141,1.862031,1.95,1.97
51,91,*,*,*,*,*,*,1.887038,1.607733,0.813345,1.496831,1.92434,1.699699,1.469308,1.79,1.36
51,93,*,*,*,*,*,*,1.66094,1.233222,0.746071,1.231846,1.625789,1.418714,1.358505,1.48,1.72
51,95,*,*,*,*,*,*,1.542439,0.94611,0.955813,1.105884,1.369222,1.283338,1.107946,1.56,1.57
51,97,*,*,*,*,*,*,1.793361,0.782982,1.040838,1.107857,1.223466,1.133227,0.910496,1.77,1.09
51,99,*,*,*,*,*,*,1.747643,0.653876,0.856526,1.119177,1.152665,1.121786,1.132611,1.24,1.13
51,101,*,*,*,*,*,*,1.411732,0.471437,0.536635,0.845127,1.003696,0.948832,0.85265,1.09,1.02
51,103,*,*,*,*,*,*,1.139257,0.271684,0.156387,0.603432,0.848429,0.763988,0.547458,0.93,0.53
51,105,*,*,*,*,*,*,0.988665,0.083537,*,0.427268,0.698402,0.633543,0.394192,0.69,0.91
51,107,*,*,*,*,*,*,0.867086,*,*,0.215893,0.619702,0.502403,0.26646,0.4,0.56
51,109,*,*,*,*,*,*,0.712098,*,*,0.127504,0.480857,0.206685,0.100355,0.23,0.15
51,111,*,*,*,*,*,*,0.51406,*,*,0.034002,0.368966,0.201614,*,0.23,0.36
51,113,*,*,*,*,*,*,0.38383,*,*,*,0.339974,0.119474,*,0.06,0.3
51,115,*,*,*,*,*,*,0.468832,*,*,*,0.184555,0.058154,*,*,0.16
51,117,*,*,*,*,*,*,0.539291,*,*,*,0.02641,0.000778,*,*,*
51,119,*,*,*,*,*,*,0.645964,*,*,*,*,*,*,0.14,*
51,121,*,*,*,*,*,*,0.748584,*,*,*,*,*,*,*,*
51,123,*,*,*,*,*,*,0.877407,*,*,*,*,*,*,*,*
51,125,*,*,*,*,*,*,0.184937,*,*,*,*,*,*,*,*
53,39,*,*,*,*,*,*,18.957323,19.497773,19.59236,19.344526,19.720891,19.861121,*,*,*
53,41,*,*,*,*,*,*,17.875226,17.957714,18.115202,18.187738,18.549418,18.545726,*,*,*
53,43,*,*,*,*,*,*,17.319568,17.172165,17.57008,17.403211,17.822053,17.951369,*,*,*
53,45,*,*,*,*,*,*,17.102987,16.755968,17.095945,16.999369,17.265782,17.4909,*,*,16.65
53,47,*,*,*,*,*,*,16.584199,15.997856,16.361439,16.23015,16.73373,16.663195,*,*,16.09
53,49,*,*,*,*,*,*,15.709557,15.006391,15.266505,15.210599,15.70251,15.57006,*,15.93,16.29
53,51,*,*,*,*,*,*,11.800955,12.801882,12.096566,12.51788,12.788618,12.757234,*,13.58,13.82
53,53,*,*,*,*,*,*,11.718121,12.169389,11.874725,12.000869,12.192368,12.386066,12.032762,12.22,12.15
53,55,*,*,*,*,*,*,10.96528,11.416286,11.088517,11.232444,11.361151,11.5133,11.304908,11.55,11.01
53,57,*,*,10.863,0.051,*,*,10.344035,10.628173,10.244532,10.479291,10.700664,10.690153,10.482282,10.87,10.48
53,59,*,*,10.18086,0.0113,*,*,9.996226,9.972213,9.617307,9.872929,10.112774,10.130283,10.062403,10.67,9.9
53,61,*,*,*,*,*,*,9.747222,9.474832,9.307672,9.419552,9.660579,9.822953,9.725481,9.86,9.38
53,63,9.22578,0.10082,9.22576,0.10082,*,*,9.319955,9.070817,9.064595,9.074116,9.285313,9.33461,9.226008,9.43,9.03
53,65,8.60786,0.03423,8.60629,0.03281,*,*,8.958905,8.637893,8.679406,8.662476,8.870355,8.87269,8.757494,8.94,8.61
53,67,8.09537,0.03317,8.05877,0.03187,*,*,8.628754,8.202051,8.179282,8.225064,8.446058,8.398897,8.350651,8.42,8.07
53,69,7.86408,0.01147,7.90033,0.00717,*,*,8.254357,7.768375,7.675562,7.804269,8.027138,7.890819,7.862045,8.14,8.05
53,71,7.49296,0.00392,7.49332,0.00392,*,*,7.80252,7.423833,7.351798,7.427676,7.672354,7.473526,7.340122,7.6,7.17
53,73,7.14542,0.00363,7.14543,0.00368,*,*,7.464893,7.137356,7.086339,7.132172,7.414036,7.221855,7.058334,6.97,7.0
53,75,6.82613,5e-05,6.82613,5e-05,*,*,7.395894,6.870878,6.974649,6.997696,7.142944,6.989144,6.916506,7.05,6.95
53,77,6.50033,4e-05,6.50033,4e-05,*,*,7.386432,6.596723,6.83338,6.798973,6.883402,6.739191,6.732542,6.71,6.64
53,79,6.32684,0.00576,6.3321,0.00411,*,*,7.423153,6.318568,6.66022,6.645273,6.709797,6.582961,6.682089,6.54,6.13
53,81,6.25721,0.0093,6.25649,0.00806,*,*,6.835438,5.582067,6.133097,5.880505,5.892573,5.992691,6.142633,5.98,6.69
53,83,3.78098,0.04991,3.83739,0.01434,*,*,3.751789,3.947322,2.667333,3.332084,3.837889,3.295897,2.987934,3.77,3.87
53,85,3.89939,0.0869,3.69496,0.01029,*,*,3.868085,3.602013,3.051986,3.351209,3.681548,3.41364,3.120788,3.09,3.13
53,87,*,*,3.20658,0.01275,*,*,3.306036,3.184158,2.623083,3.040804,3.299386,3.035205,2.737251,3.09,2.96
53,89,*,*,2.91464,0.3748,*,*,2.952678,2.701406,2.146,2.601412,2.902085,2.633568,2.48015,2.83,2.73
53,91,*,*,*,*,*,*,2.804463,2.310851,1.80045,2.284938,2.544432,2.334766,2.237451,2.69,2.16
53,93,*,*,*,*,*,*,2.735271,2.009527,1.745403,2.08358,2.29562,2.146584,2.242248,2.33,2.15
53,95,*,*,*,*,*,*,2.651937,1.769151,1.728933,2.002323,2.080988,2.091786,2.045906,2.35,2.21
53,97,*,*,*,*,*,*,2.504333,1.607411,1.614112,1.882581,1.916478,1.972111,1.885445,2.1,1.65
53,99,*,*,*,*,*,*,2.275895,1.425245,1.483025,1.673133,1.768149,1.755686,1.726425,1.92,1.68
53,101,*,*,*,*,*,*,1.972686,1.168775,1.182613,1.400163,1.555674,1.477294,1.411095,1.73,1.43
53,103,*,*,*,*,*,*,1.690632,0.925755,0.75163,1.122985,1.37004,1.237672,1.028082,1.51,1.44
53,105,*,*,*,*,*,*,1.483652,0.699285,0.41779,0.909902,1.19456,1.070768,0.833488,1.19,1.02
53,107,*,*,*,*,*,*,1.343764,0.487898,0.299557,0.737302,1.026002,0.935019,0.738494,0.85,0.71
53,109,*,*,*,*,*,*,1.196567,0.270008,0.243917,0.587943,0.87078,0.766471,0.590403,0.73,0.8
53,111,*,*,*,*,*,*,1.017339,0.062803,0.122173,0.419173,0.738048,0.606288,0.354448,0.61,0.84
53,113,*,*,*,*,*,*,0.860125,*,*,0.311297,0.719481,0.502126,0.112492,0.44,0.21
53,115,*,*,*,*,*,*,0.765802,*,*,0.257325,0.60144,0.435199,0.041709,0.54,0.52
53,117,*,*,*,*,*,*,0.813634,*,*,0.242534,0.494449,0.385971,0.102291,0.37,0.39
53,119,*,*,*,*,*,*,0.915365,*,*,0.247605,0.373257,0.327479,0.056897,0.18,*
53,121,*,*,*,*,*,*,0.965927,*,0.079623,0.258589,0.219397,0.265018,0.19902,0.2,0.61
53,123,*,*,*,*,*,*,1.198857,*,0.34116,0.367676,0.057145,0.312736,0.444187,0.2,*
53,125,*,*,*,*,*,*,0.691441,*,*,*,*,*,*,0.04,*
55,41,*,*,*,*,*,*,18.451884,18.626679,18.781663,18.816331,19.16844,19.119122,*,*,*
55,43,*,*,*,*,*,*,17.910061,17.868679,18.604634,18.176842,18.471091,18.817777,*,*,*
55,45,*,*,*,*,*,*,17.885176,17.698223,18.049123,17.867518,18.016507,18.400275,*,*,*
55,47,*,*,*,*,*,*,17.036199,16.598354,16.859704,16.792796,17.368831,17.22651,*,*,*
55,49,*,*,*,*,*,*,16.303546,15.626594,15.56595,15.712727,16.45158,16.069826,*,*,*
55,51,*,*,*,*,*,*,12.784577,13.809147,13.528839,13.782419,13.694422,14.20516,*,*,*
55,53,*,*,*,*,*,*,12.770936,13.249537,13.004959,13.144794,13.20633,13.53767,*,13.75,*
55,55,*,*,*,*,*,*,12.054607,12.386516,12.200393,12.281881,12.443439,12.640144,12.451752,13.44,12.51
55,57,*,*,*,*,*,*,11.448714,11.495803,11.224638,11.45455,11.632941,11.711925,11.555738,11.77,11.6
55,59,*,*,10.98905,0.07162,*,*,11.287767,10.803883,10.689618,10.901375,11.16351,11.266745,11.236668,11.19,10.83
55,61,*,*,*,*,*,*,10.632343,10.337822,10.348852,10.478206,10.695563,10.759885,10.636789,10.82,10.2
55,63,10.03789,0.0637,9.98759,0.0637,*,*,10.042124,9.931025,9.838426,9.929137,10.145563,10.141533,10.042973,10.2,9.69
55,65,9.6549,0.01714,9.6549,0.01714,*,*,9.612435,9.493622,9.511207,9.473091,9.678761,9.656185,9.521548,9.79,9.48
55,67,9.11065,0.03481,9.11374,0.03659,*,*,9.343393,9.02872,9.043312,9.021854,9.238606,9.170579,9.148237,9.21,8.93
55,69,8.75898,0.01468,8.75901,0.01468,*,*,8.982946,8.524577,8.398066,8.527741,8.754976,8.643339,8.634845,8.79,8.45
55,71,8.32868,0.01437,8.3342,0.01297,*,*,8.440035,8.067661,7.883145,8.035122,8.258841,8.120219,8.066535,8.33,8.01
55,73,7.76267,0.00782,7.76274,0.00779,*,*,7.906123,7.730113,7.62147,7.713909,7.914784,7.769115,7.553573,7.97,7.49
55,75,7.47132,0.00952,7.47181,0.00952,*,*,7.79369,7.467574,7.542082,7.520942,7.700789,7.557826,7.442388,7.56,7.24
55,77,7.16746,0.00535,7.16521,0.00508,*,*,7.8119,7.15416,7.376116,7.30023,7.466767,7.331273,7.303626,7.3,7.29
55,79,6.89154,1e-05,6.89154,1e-05,*,*,7.767799,6.776482,7.021382,7.023929,7.242808,7.024761,7.120532,7.13,6.72
55,81,6.82818,0.00215,6.82837,0.00213,*,*,7.296853,6.185914,6.677441,6.581657,6.587474,6.605922,6.792242,6.62,6.91
55,83,4.41313,0.00916,4.41265,0.00916,*,*,4.62831,4.7104,3.538872,4.048473,4.495775,4.023528,3.688904,4.48,4.55
55,85,4.42139,0.00879,4.4205,0.00878,*,*,4.591835,4.429655,3.936005,4.274525,4.469247,4.243016,3.878364,3.7,4.09
55,87,4.10951,0.01465,4.10834,0.0116,*,*,4.068184,3.88642,3.552545,3.800982,4.024391,3.815927,3.449872,4.1,3.75
55,89,3.66985,0.03244,3.66716,0.02151,*,*,3.843858,3.418663,2.987619,3.377718,3.601572,3.373722,3.279304,3.76,3.31
55,91,3.63438,0.07055,3.32727,0.00952,*,*,3.787526,3.036792,2.684556,3.073238,3.261207,3.08015,3.234495,3.66,2.74
55,93,3.35503,0.57762,3.06219,0.0155,*,*,3.583044,2.760708,2.64218,2.917504,3.058611,2.946912,2.995549,3.4,3.09
55,95,*,*,*,*,*,*,3.333775,2.549836,2.466087,2.740982,2.887824,2.783223,2.698769,3.13,2.8
55,97,*,*,*,*,*,*,3.162282,2.333938,2.314192,2.530869,2.66504,2.593357,2.501491,2.9,2.16
55,99,*,*,*,*,*,*,2.929934,2.067725,2.135677,2.286146,2.383113,2.338385,2.303287,2.5,2.19
55,101,*,*,*,*,*,*,2.609742,1.768659,1.783258,1.970936,2.092856,2.017037,1.952596,2.42,2.36
55,103,*,*,*,*,*,*,2.256684,1.485469,1.306105,1.6421,1.859975,1.722182,1.535097,1.92,1.9
55,105,*,*,*,*,*,*,1.960301,1.232816,0.920048,1.382019,1.677849,1.514402,1.306877,1.61,1.65
55,107,*,*,*,*,*,*,1.789679,1.016271,0.799754,1.205573,1.502227,1.366279,1.212564,1.38,1.05
55,109,*,*,*,*,*,*,1.655821,0.786918,0.763424,1.055914,1.329025,1.204765,1.078042,1.19,1.07
55,111,*,*,*,*,*,*,1.49216,0.569922,0.660987,0.883447,1.169684,1.03828,0.841443,1.03,0.89
55,113,*,*,*,*,*,*,1.295328,0.37344,0.334077,0.711064,1.045058,0.909165,0.580128,0.81,0.81
55,115,*,*,*,*,*,*,1.101917,0.21385,0.02171,0.580457,0.957762,0.809111,0.456758,0.6,0.89
55,117,*,*,*,*,*,*,1.001781,0.10902,0.13732,0.559664,0.890097,0.737034,0.439752,0.7,0.54
55,119,*,*,*,*,*,*,1.122201,0.043773,0.355983,0.59833,0.796127,0.711997,0.476838,0.6,0.04
55,121,*,*,*,*,*,*,1.317975,0.014138,0.479239,0.57157,0.612452,0.682345,0.57909,0.66,0.61
55,123,*,*,*,*,*,*,1.524702,0.037005,0.741485,0.840842,0.427785,0.77078,0.970339,0.64,*
55,125,*,*,*,*,*,*,1.180654,*,0.288615,0.169017,0.101559,0.310586,0.330209,0.5,0.07
57,43,*,*,*,*,*,*,18.59234,18.641851,19.360118,19.029837,19.109406,19.523252,*,*,*
57,45,*,*,*,*,*,*,18.547824,18.488953,18.867814,18.628346,18.860894,19.169631,*,*,*
57,47,*,*,*,*,*,*,17.595519,17.325358,17.582297,17.507459,17.993465,17.957331,*,*,*
57,49,*,*,*,*,*,*,16.724868,16.197204,16.090444,16.225613,17.083408,16.673363,*,*,*
57,51,*,*,*,*,*,*,13.844978,14.838224,14.704765,14.881834,14.624318,15.32445,*,*,*
57,53,*,*,*,*,*,*,13.792763,14.170994,14.054218,14.150355,14.210692,14.58463,*,*,*
57,55,*,*,*,*,*,*,13.173301,13.313429,13.236503,13.280928,13.436209,13.692641,13.526345,14.18,*
57,57,*,*,*,*,*,*,12.856577,12.366656,12.457952,12.60896,12.769327,12.950911,12.880905,12.96,12.48
57,59,*,*,*,*,*,*,12.476896,11.89448,12.015128,12.115809,12.395117,12.531029,12.468238,12.4,12.67
57,61,*,*,*,*,*,*,11.445571,11.33894,11.283979,11.441629,11.669996,11.637565,11.532842,11.67,11.06
57,63,*,*,*,*,*,*,10.766537,10.752252,10.573176,10.701652,10.927756,10.893656,10.794452,10.93,10.22
57,65,*,*,*,*,*,*,10.165278,10.219095,10.158268,10.162912,10.370696,10.331117,10.125939,10.5,10.04
57,67,*,*,*,*,*,*,9.912182,9.727687,9.691333,9.676428,9.906499,9.82765,9.789298,9.88,9.67
57,69,9.2854,0.09415,9.2853,0.09417,*,*,9.54467,9.207094,9.008714,9.151765,9.409155,9.271845,9.2723,9.45,8.83
57,71,8.80745,0.06031,8.80064,0.06034,*,*,8.949203,8.695619,8.410026,8.603663,8.855527,8.711623,8.700125,8.92,8.51
57,73,8.37321,0.03333,8.37411,0.0336,*,*,8.310769,8.333638,8.121438,8.24087,8.40949,8.328971,8.163944,8.53,8.18
57,75,8.04231,0.04811,8.02571,0.04586,*,*,8.234462,8.09687,8.100063,8.095921,8.231234,8.160353,8.044799,8.02,8.01
57,77,7.79558,0.03432,7.79558,0.03432,*,*,8.329043,7.810657,8.005033,7.916775,8.067071,7.971605,7.953455,7.7,7.56
57,79,7.45775,0.05385,7.46548,0.054,*,*,8.269836,7.356639,7.66028,7.550052,7.717094,7.65207,7.737176,7.62,7.15
57,81,7.49535,0.01384,7.44981,0.00358,*,*,7.751792,6.743795,7.154886,7.199795,7.247189,7.204704,7.500596,7.47,7.53
57,83,5.16098,4e-05,5.16098,4e-05,*,*,5.278973,5.424804,4.191912,4.769751,5.180831,4.64326,4.246942,5.11,5.04
57,85,5.16787,0.00681,5.16391,0.00744,*,*,5.239776,5.049974,4.630518,4.861575,5.142888,4.872191,4.465506,4.53,4.63
57,87,4.77669,0.05114,4.74945,0.01487,*,*,4.858364,4.561212,4.356715,4.525525,4.737625,4.525634,4.115084,4.94,4.33
57,89,4.20743,0.11495,4.28628,0.03578,*,*,4.926064,4.094817,3.880536,4.157329,4.338352,4.120149,4.101209,4.76,3.95
57,91,4.35132,0.07607,4.10166,0.02222,*,*,4.836562,3.709613,3.816953,4.023843,4.132391,4.047188,4.2246,4.24,4.02
57,93,*,*,3.98137,0.47931,*,*,4.376337,3.587994,3.552102,3.77981,3.915705,3.787562,3.785039,4.16,3.87
57,95,*,*,*,*,*,*,3.998738,3.357274,3.200097,3.470646,3.654007,3.478066,3.357642,3.72,3.3
57,97,*,*,*,*,*,*,3.759147,3.070319,3.001223,3.188238,3.368167,3.218753,3.078258,3.48,3.28
57,99,*,*,*,*,*,*,3.519723,2.73272,2.745974,2.884695,3.023714,2.912979,2.854175,3.1,2.98
57,101,*,*,*,*,*,*,3.178796,2.357601,2.303689,2.517114,2.649546,2.534917,2.480138,2.87,2.48
57,103,*,*,*,*,*,*,2.737162,2.011028,1.783943,2.13179,2.344021,2.191885,2.009953,2.6,2.36
57,105,*,*,*,*,*,*,2.345922,1.72431,1.33467,1.812439,2.118015,1.928055,1.734886,2.23,2.0
57,107,*,*,*,*,*,*,2.123126,1.488496,1.23294,1.598366,1.919043,1.728127,1.664334,1.88,2.06
57,109,*,*,*,*,*,*,1.993881,1.316257,1.293766,1.485069,1.729947,1.627034,1.576069,1.66,1.52
57,111,*,*,*,*,*,*,1.947815,1.105264,1.223415,1.362398,1.544305,1.503936,1.364577,1.48,0.69
57,113,*,*,*,*,*,*,1.813697,0.881782,0.859006,1.153923,1.38853,1.352683,1.099368,1.43,1.14
57,115,*,*,*,*,*,*,1.536594,0.673464,0.412952,0.966034,1.285944,1.208834,0.932521,1.06,1.02
57,117,*,*,*,*,*,*,1.337664,0.542223,0.467344,0.917886,1.241094,1.108424,0.857779,1.23,0.63
57,119,*,*,*,*,*,*,1.362821,0.476999,0.709907,0.980325,1.207809,1.098282,0.929921,0.97,0.45
57,121,*,*,*,*,*,*,1.701495,0.446475,0.844648,1.003324,1.082694,1.114104,1.024221,0.98,1.02
57,123,*,*,*,*,*,*,1.965239,0.513973,1.254215,1.311991,0.873465,1.361791,1.567234,1.31,0.2
57,125,*,*,*,*,*,*,1.640198,0.107875,0.785885,0.662764,0.607644,0.80834,0.820904,0.82,0.45
59,45,*,*,*,*,*,*,19.014022,19.170886,19.61671,19.345613,19.669164,19.893644,*,*,*
59,47,*,*,*,*,*,*,18.134856,18.079355,18.377362,18.237745,18.677754,18.712902,*,*,*
59,49,*,*,*,*,*,*,17.113938,16.905112,16.849506,16.947821,17.620387,17.332837,*,*,*
59,51,*,*,*,*,*,*,15.098794,15.662948,15.576702,15.759774,15.545515,16.197399,*,*,*
59,53,*,*,*,*,*,*,14.753306,15.000441,14.981193,15.06513,15.155344,15.507153,*,*,*
59,55,*,*,*,*,*,*,14.379241,14.185517,14.35923,14.355474,14.438217,14.765281,*,*,*
59,57,*,*,*,*,*,*,14.141659,13.491487,13.91242,13.897853,14.047783,14.333701,*,14.44,*
59,59,*,*,*,*,*,*,13.44076,13.053302,13.254409,13.239555,13.471185,13.636683,13.568306,13.64,12.95
59,61,*,*,*,*,*,*,12.258644,12.266003,12.02587,12.24006,12.502802,12.427111,12.366074,12.49,12.57
59,63,*,*,*,*,*,*,11.495108,11.491108,11.274859,11.427379,11.703147,11.642046,11.521838,11.78,11.45
59,65,*,*,*,*,*,*,10.735719,10.884497,10.747388,10.819489,11.05418,11.002117,10.731671,11.24,10.67
59,67,*,*,*,*,*,*,10.406869,10.349168,10.257972,10.288668,10.536457,10.454346,10.350377,10.58,10.43
59,69,*,*,*,*,*,*,10.018119,9.806154,9.61404,9.730556,10.018547,9.866516,9.822643,10.06,9.62
59,71,9.47322,0.07085,9.47322,0.07085,*,*,9.42419,9.251958,9.028228,9.130461,9.44611,9.265854,9.190911,9.46,9.24
59,73,9.00654,0.07713,8.99812,0.05516,*,*,8.774888,8.877975,8.447774,8.688909,8.87188,8.832359,8.810088,9.1,8.66
59,75,8.64772,0.03761,8.66173,0.02385,*,*,8.629816,8.747831,8.614892,8.677776,8.686816,8.783579,8.688965,8.6,8.25
59,77,8.46267,0.01703,8.47581,0.01646,*,*,8.673481,8.51039,8.678248,8.556894,8.650943,8.632428,8.621273,8.46,8.47
59,79,8.0255,0.0182,8.00355,0.0138,*,*,8.843519,8.048602,8.340981,8.239368,8.342037,8.320601,8.456387,8.23,7.86
59,81,7.94326,0.00981,7.94061,0.0098,*,*,8.377886,7.435468,7.856789,7.847601,7.877614,7.949104,8.304842,8.13,8.03
59,83,5.84315,8e-05,5.84315,8e-05,*,*,5.729973,5.959891,4.666425,5.316133,5.791363,5.14794,4.711896,5.8,5.54
59,85,5.75346,0.00276,5.75359,0.00276,*,*,5.791425,5.606732,5.167625,5.40768,5.780008,5.388815,4.953959,5.31,5.18
59,87,5.15329,0.06209,5.12638,0.03553,*,*,5.716524,5.164546,5.076257,5.21572,5.466157,5.195284,4.65433,5.78,4.94
59,89,5.14733,0.03451,5.16267,0.02184,*,*,6.083468,4.728266,4.9243,5.040904,5.189246,5.007696,5.090073,5.22,4.66
59,91,5.31843,0.08614,5.33243,0.01337,*,*,5.771956,4.577382,4.957989,5.018167,5.082426,5.071939,5.174327,5.34,4.7
59,93,5.1086,0.12458,5.04975,0.02189,*,*,5.137943,4.445641,4.353592,4.574386,4.709346,4.572735,4.554388,4.82,4.71
59,95,4.64412,0.18367,4.60783,0.11363,*,*,4.669841,4.103749,3.881859,4.134747,4.313858,4.122906,4.018367,4.47,4.1
59,97,*,*,*,*,*,*,4.299817,3.741152,3.63307,3.796714,3.994121,3.803884,3.616314,4.08,3.95
59,99,*,*,*,*,*,*,4.029026,3.355993,3.316252,3.450367,3.632264,3.462141,3.372661,3.78,3.73
59,101,*,*,*,*,*,*,3.68705,2.941872,2.79989,3.053468,3.220354,3.059737,3.012813,3.5,3.06
59,103,*,*,*,*,*,*,3.212024,2.553518,2.293725,2.644903,2.870645,2.699552,2.494892,3.07,2.88
59,105,*,*,*,*,*,*,2.769544,2.218613,1.870661,2.272432,2.588644,2.378271,2.132756,2.65,2.35
59,107,*,*,*,*,*,*,2.434215,1.918726,1.385731,1.952551,2.321621,2.054535,2.035649,2.39,2.27
59,109,*,*,*,*,*,*,2.233662,1.719573,1.823692,1.801917,2.0972,1.929791,2.018885,2.12,2.0
59,111,*,*,*,*,*,*,2.214962,1.673374,1.777157,1.838347,1.898859,1.978464,1.863757,2.0,1.93
59,113,*,*,*,*,*,*,2.375669,1.422002,1.388617,1.624156,1.715497,1.803189,1.623327,1.86,1.7
59,115,*,*,*,*,*,*,2.042309,1.181952,0.875798,1.383571,1.566129,1.605139,1.413861,1.82,1.29
59,117,*,*,*,*,*,*,1.729992,1.021094,0.852069,1.302104,1.545262,1.471929,1.40571,1.79,1.62
59,119,*,*,*,*,*,*,1.711732,0.951157,1.075327,1.37444,1.608009,1.480415,1.456295,1.2,0.85
59,121,*,*,*,*,*,*,2.14656,0.941799,1.339785,1.458573,1.553393,1.621275,1.471851,1.24,1.43
59,123,*,*,*,*,*,*,2.404007,1.141489,1.74335,1.881115,1.464745,1.953461,1.987971,1.8,1.24
59,125,*,*,*,*,*,*,2.078184,0.612374,1.258826,1.137697,1.114061,1.282325,1.283372,1.26,0.94
59,129,*,*,*,*,*,*,*,*,*,*,0.05141,*,*,*,*
61,49,*,*,*,*,*,*,17.768831,17.693013,17.71425,17.776912,18.248963,18.209394,*,*,*
61,51,*,*,*,*,*,*,16.21894,16.383786,16.40805,16.604278,16.400114,17.002302,*,*,*
61,53,*,*,*,*,*,*,15.641752,15.769856,15.827742,15.89628,16.064972,16.332107,*,*,*
61,55,*,*,*,*,*,*,15.396728,15.117969,15.435615,15.393863,15.422356,15.841472,*,*,*
