Z,N,AME2003,AME2003_sd,AME2016,AME2016_sd,JYFLTRAP2017,JYFLTRAP2017_sd,TRIUMF2018,TRIUMF2018_sd,RIKEN2018,RIKEN2018_sd,NEW2018,NEW2018_sd,SKMS,SKP,SLy4,SV-min,UNEDF0,UNEDF1,UNEDF2,FRDM2012,HFB24
,,,,,,,,,,,,,,,,,,,,,,
43,75,*,*,*,*,*,*,*,*,*,*,*,*,13.605559,14.219386,14.546767,14.325573,14.596557,14.728668,14.762189,14.32,14.31
,,,,,,,,,,,,,,,,,,,,,,
43,77,*,*,*,*,*,*,*,*,*,*,*,*,14.363285,14.985873,15.392424,15.111584,15.383953,15.535795,15.508047,15.52,15.94
,,,,,,,,,,,,,,,,,,,,,,
43,79,*,*,*,*,*,*,*,*,*,*,*,*,15.172268,15.770164,16.191597,15.888771,16.158234,16.32542,16.101152,15.79,17.16
,,,,,,,,,,,,,,,,,,,,,,
43,81,*,*,*,*,*,*,*,*,*,*,*,*,15.885817,16.522971,16.959767,16.639365,16.90739,17.074226,16.793125,16.55,17.1
,,,,,,,,,,,,,,,,,,,,,,
43,83,*,*,*,*,*,*,*,*,*,*,*,*,16.469529,17.164918,17.591051,17.255326,17.524157,17.656532,17.374371,17.21,17.76
,,,,,,,,,,,,,,,,,,,,,,
43,85,*,*,*,*,*,*,*,*,*,*,*,*,16.922129,17.703602,18.108247,17.737441,18.001453,18.097946,17.844738,17.81,17.54
,,,,,,,,,,,,,,,,,,,,,,
43,87,*,*,*,*,*,*,*,*,*,*,*,*,17.361856,18.208489,18.609122,18.174005,18.432564,18.510608,18.280807,18.41,18.96
,,,,,,,,,,,,,,,,,,,,,,
43,89,*,*,*,*,*,*,*,*,*,*,*,*,17.769902,18.681238,19.069137,18.564275,18.822361,18.82398,18.604029,18.86,19.06
,,,,,,,,,,,,,,,,,,,,,,
43,91,*,*,*,*,*,*,*,*,*,*,*,*,18.111684,19.105033,19.446293,18.916062,19.169287,19.087269,18.887629,19.75,20.02
,,,,,,,,,,,,,,,,,,,,,,
43,93,*,*,*,*,*,*,*,*,*,*,*,*,18.397956,19.489002,19.80137,19.229485,19.485107,19.346021,19.146256,20.39,20.13
,,,,,,,,,,,,,,,,,,,,,,
43,95,*,*,*,*,*,*,*,*,*,*,*,*,18.693262,19.864875,20.292591,19.534818,19.7827,19.576929,19.396629,20.86,20.69
,,,,,,,,,,,,,,,,,,,,,,
43,97,*,*,*,*,*,*,*,*,*,*,*,*,19.32898,20.280512,21.052459,19.885954,20.096955,19.82617,19.731533,21.44,20.17
,,,,,,,,,,,,,,,,,,,,,,
43,99,*,*,*,*,*,*,*,*,*,*,*,*,20.237784,20.752479,21.703663,20.337246,20.460285,20.131661,20.248124,21.95,20.99
,,,,,,,,,,,,,,,,,,,,,,
43,101,*,*,*,*,*,*,*,*,*,*,*,*,20.840825,21.26498,22.125332,20.972294,20.861166,20.504954,21.146735,22.49,21.61
,,,,,,,,,,,,,,,,,,,,,,
43,103,*,*,*,*,*,*,*,*,*,*,*,*,21.178314,21.822663,22.630558,21.666488,21.2961,20.95702,22.091263,*,22.08
,,,,,,,,,,,,,,,,,,,,,,
43,105,*,*,*,*,*,*,*,*,*,*,*,*,21.558416,22.433241,23.157964,22.226622,21.765555,21.520768,22.641596,*,*
,,,,,,,,,,,,,,,,,,,,,,
43,107,*,*,*,*,*,*,*,*,*,*,*,*,22.004941,23.05705,23.638539,22.649733,22.248148,22.217036,23.006808,*,*
,,,,,,,,,,,,,,,,,,,,,,
43,109,*,*,*,*,*,*,*,*,*,*,*,*,22.472318,23.675984,24.114916,23.059421,22.740913,22.990151,23.366683,*,*
,,,,,,,,,,,,,,,,,,,,,,
43,111,*,*,*,*,*,*,*,*,*,*,*,*,22.929821,24.303536,24.618308,23.543005,23.241129,23.558342,23.730869,*,*
,,,,,,,,,,,,,,,,,,,,,,
43,113,*,*,*,*,*,*,*,*,*,*,*,*,23.385036,24.921534,25.108267,24.073473,23.757992,23.909712,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
43,115,*,*,*,*,*,*,*,*,*,*,*,*,23.868263,25.518653,25.681318,24.560515,24.229589,24.2693,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
43,117,*,*,*,*,*,*,*,*,*,*,*,*,24.365164,26.084895,26.289902,24.948361,24.671184,24.636181,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
43,119,*,*,*,*,*,*,*,*,*,*,*,*,24.955105,26.604111,26.843236,25.372962,25.089265,24.985807,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
43,121,*,*,*,*,*,*,*,*,*,*,*,*,25.400988,27.020385,27.315016,25.851695,25.428495,25.306687,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
43,123,*,*,*,*,*,*,*,*,*,*,*,*,25.712186,27.343978,27.825621,26.283432,25.730418,25.60759,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
43,125,*,*,*,*,*,*,*,*,*,*,*,*,26.142836,27.649344,28.359485,26.650037,26.024311,25.892727,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,23,*,*,*,*,*,*,*,*,*,*,*,*,-9.649116,-10.294303,-10.528136,-10.009254,-10.032045,-9.952943,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,25,*,*,*,*,*,*,*,*,*,*,*,*,-8.874367,-9.447797,-9.779256,-9.268527,-9.296527,-9.294057,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,27,*,*,*,*,*,*,*,*,*,*,*,*,-7.927869,-8.560789,-8.826378,-8.485961,-8.551234,-8.504699,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,29,*,*,*,*,*,*,*,*,*,*,*,*,-6.899805,-7.617508,-7.734401,-7.556134,-7.660891,-7.657963,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,31,*,*,*,*,*,*,*,*,*,*,*,*,-5.887488,-6.564072,-6.555876,-6.463724,-6.614661,-6.667453,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,33,*,*,*,*,*,*,*,*,*,*,*,*,-4.809816,-5.4891,-5.381209,-5.370795,-5.572975,-5.54725,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,35,*,*,*,*,*,*,*,*,*,*,*,*,-3.854361,-4.45813,-4.311131,-4.336563,-4.513334,-4.492417,*,*,-4.84
,,,,,,,,,,,,,,,,,,,,,,
45,37,*,*,*,*,*,*,*,*,*,*,*,*,-3.121374,-3.511485,-3.41253,-3.422674,-3.475488,-3.540691,-3.512729,*,-4.16
,,,,,,,,,,,,,,,,,,,,,,
45,39,*,*,*,*,*,*,*,*,*,*,*,*,-2.087513,-2.541107,-2.473377,-2.468997,-2.424416,-2.537853,-2.52884,-3.2,-4.19
,,,,,,,,,,,,,,,,,,,,,,
45,41,*,*,*,*,*,*,*,*,*,*,*,*,-0.861725,-1.507281,-1.40672,-1.40989,-1.339602,-1.46028,-1.500368,-1.99,-2.98
,,,,,,,,,,,,,,,,,,,,,,
45,43,*,*,*,*,*,*,*,*,*,*,*,*,0.237309,-0.485528,-0.345255,-0.356969,-0.272166,-0.379094,-0.368692,-1.11,-1.69
,,,,,,,,,,,,,,,,,,,,,,
45,45,*,*,*,*,*,*,*,*,*,*,*,*,1.336532,0.523051,0.822305,0.683858,0.788477,0.775512,0.763682,0.51,0.02
,,,,,,,,,,,,,,,,,,,,,,
45,47,*,*,2.04823,0.00491,*,*,*,*,*,*,*,*,2.187052,1.510318,1.847777,1.705149,1.832875,1.865614,1.74629,1.62,1.58
,,,,,,,,,,,,,,,,,,,,,,
45,49,*,*,2.97987,0.00396,*,*,*,*,*,*,*,*,2.978894,2.489998,2.735984,2.709495,2.860502,2.859331,2.699227,2.72,2.75
,,,,,,,,,,,,,,,,,,,,,,
45,51,3.51856,0.01382,3.51894,0.01379,*,*,*,*,*,*,*,*,3.815324,3.381398,3.668653,3.621271,3.787863,3.791204,3.609232,3.47,3.22
,,,,,,,,,,,,,,,,,,,,,,
45,53,4.35154,0.01445,4.34362,0.01222,*,*,*,*,*,*,*,*,4.618391,4.190482,4.679873,4.484134,4.602865,4.746239,4.402319,4.64,4.15
,,,,,,,,,,,,,,,,,,,,,,
45,55,5.25622,0.01813,5.25472,0.01812,*,*,*,*,*,*,*,*,5.442174,5.071931,5.724219,5.480173,5.40322,5.750184,5.31012,5.49,5.28
,,,,,,,,,,,,,,,,,,,,,,
45,57,6.11426,0.00455,6.11417,0.0064,*,*,*,*,*,*,*,*,6.250679,6.043154,6.625485,6.418557,6.321642,6.655762,6.407572,6.55,6.26
,,,,,,,,,,,,,,,,,,,,,,
45,59,6.98002,0.00212,6.98115,0.00226,*,*,*,*,*,*,*,*,6.85846,6.967399,7.485128,7.226087,7.262099,7.521986,7.232209,6.99,7.06
,,,,,,,,,,,,,,,,,,,,,,
45,61,7.7228,0.00742,7.71711,0.00548,*,*,*,*,*,*,*,*,7.34194,7.824195,8.115867,8.0097,8.024661,8.267114,7.800822,7.68,7.97
,,,,,,,,,,,,,,,,,,,,,,
45,63,8.38541,0.16221,8.45818,0.01646,*,*,*,*,*,*,*,*,8.016156,8.671387,8.548625,8.655045,8.692843,8.947518,8.56966,8.48,8.82
,,,,,,,,,,,,,,,,,,,,,,
45,65,9.2142,0.08278,9.37926,0.01989,*,*,*,*,*,*,*,*,8.830968,9.49438,9.172777,9.260481,9.383122,9.659619,9.460662,9.39,9.6
,,,,,,,,,,,,,,,,,,,,,,
45,67,10.36461,0.08988,10.2352,0.04514,*,*,*,*,*,*,*,*,9.68201,10.230941,9.973032,9.979126,10.1664,10.420848,10.325718,10.16,10.05
,,,,,,,,,,,,,,,,,,,,,,
45,69,10.71798,0.13268,11.13148,0.0805,*,*,*,*,*,*,*,*,10.534101,10.881014,10.731651,10.722282,11.0465,11.316822,11.18602,10.94,11.06
,,,,,,,,,,,,,,,,,,,,,,
45,71,11.59636,0.18861,11.83536,0.11525,*,*,*,*,*,*,*,*,11.368465,11.592497,11.57436,11.585511,11.9266,12.230537,12.062021,11.72,11.66
,,,,,,,,,,,,,,,,,,,,,,
45,73,*,*,12.68657,0.43382,*,*,*,*,*,*,*,*,12.191771,12.367541,12.632215,12.489209,12.745345,12.975942,12.914295,12.44,12.24
,,,,,,,,,,,,,,,,,,,,,,
45,75,*,*,*,*,*,*,*,*,*,*,*,*,13.071912,13.135981,13.608637,13.274364,13.542563,13.693207,13.700915,13.06,13.43
,,,,,,,,,,,,,,,,,,,,,,
45,77,*,*,*,*,*,*,*,*,*,*,*,*,13.859523,13.925203,14.406105,14.052391,14.330724,14.487445,14.431546,13.83,13.98
,,,,,,,,,,,,,,,,,,,,,,
45,79,*,*,*,*,*,*,*,*,*,*,*,*,14.436788,14.69996,15.186875,14.828722,15.112814,15.264619,15.126126,14.58,15.02
,,,,,,,,,,,,,,,,,,,,,,
45,81,*,*,*,*,*,*,*,*,*,*,*,*,15.031638,15.437135,15.942321,15.57949,15.865709,16.01985,15.829482,15.29,15.93
,,,,,,,,,,,,,,,,,,,,,,
45,83,*,*,*,*,*,*,*,*,*,*,*,*,15.609631,16.085023,16.578756,16.193081,16.483438,16.621805,16.428228,15.95,16.55
,,,,,,,,,,,,,,,,,,,,,,
45,85,*,*,*,*,*,*,*,*,*,*,*,*,16.069539,16.632088,17.104106,16.68463,16.96948,17.055432,16.877827,16.57,17.4
,,,,,,,,,,,,,,,,,,,,,,
45,87,*,*,*,*,*,*,*,*,*,*,*,*,16.516011,17.144683,17.618061,17.145854,17.406807,17.466526,17.303054,17.17,17.2
,,,,,,,,,,,,,,,,,,,,,,
45,89,*,*,*,*,*,*,*,*,*,*,*,*,16.933364,17.630503,18.09481,17.56875,17.822321,17.8377,17.688662,17.8,17.86
,,,,,,,,,,,,,,,,,,,,,,
45,91,*,*,*,*,*,*,*,*,*,*,*,*,17.286686,18.069112,18.679089,17.938524,18.206758,18.146088,18.012964,18.35,18.35
,,,,,,,,,,,,,,,,,,,,,,
45,93,*,*,*,*,*,*,*,*,*,*,*,*,17.597093,18.475191,19.376074,18.276721,18.541029,18.409983,18.291395,18.88,19.51
,,,,,,,,,,,,,,,,,,,,,,
45,95,*,*,*,*,*,*,*,*,*,*,*,*,18.114611,18.907746,19.980682,18.732092,18.873305,18.660421,18.601826,19.62,19.09
,,,,,,,,,,,,,,,,,,,,,,
45,97,*,*,*,*,*,*,*,*,*,*,*,*,18.832299,19.467764,20.424896,19.326194,19.24198,18.964817,19.055825,19.97,21.18
,,,,,,,,,,,,,,,,,,,,,,
45,99,*,*,*,*,*,*,*,*,*,*,*,*,19.411245,20.123862,20.863643,19.90343,19.665374,19.408742,19.832084,20.56,21.18
,,,,,,,,,,,,,,,,,,,,,,
45,101,*,*,*,*,*,*,*,*,*,*,*,*,19.881366,20.778084,21.313899,20.324166,20.112127,19.974548,20.509476,20.93,20.87
,,,,,,,,,,,,,,,,,,,,,,
45,103,*,*,*,*,*,*,*,*,*,*,*,*,20.371701,21.418225,21.632324,20.708487,20.540553,20.55755,20.912378,21.59,21.93
,,,,,,,,,,,,,,,,,,,,,,
45,105,*,*,*,*,*,*,*,*,*,*,*,*,20.852704,22.026775,21.99656,21.221655,20.987131,21.103523,21.365378,22.18,21.3
,,,,,,,,,,,,,,,,,,,,,,
45,107,*,*,*,*,*,*,*,*,*,*,*,*,21.318836,22.58369,22.516588,21.796716,21.458989,21.603288,21.812508,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,109,*,*,*,*,*,*,*,*,*,*,*,*,21.777697,23.061711,23.070655,22.297513,21.94666,22.04149,22.234985,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,111,*,*,*,*,*,*,*,*,*,*,*,*,22.226156,23.487989,23.614353,22.715705,22.461388,22.431585,22.635409,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,113,*,*,*,*,*,*,*,*,*,*,*,*,22.675164,23.917596,24.246668,23.146842,22.993593,22.812088,23.030368,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,115,*,*,*,*,*,*,*,*,*,*,*,*,23.144829,24.362589,24.891712,23.552773,23.525183,23.191371,23.426812,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,117,*,*,*,*,*,*,*,*,*,*,*,*,23.640065,24.817734,25.425808,23.99761,23.811692,23.58865,23.832857,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,119,*,*,*,*,*,*,*,*,*,*,*,*,24.144269,25.278822,25.907574,24.499363,24.123443,23.994918,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,121,*,*,*,*,*,*,*,*,*,*,*,*,24.598894,25.730857,26.367635,25.035828,24.601876,24.380618,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,123,*,*,*,*,*,*,*,*,*,*,*,*,25.002169,26.164359,26.90823,25.599243,24.969509,24.729012,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,125,*,*,*,*,*,*,*,*,*,*,*,*,25.427204,26.570923,27.460897,26.0505,25.300819,25.05459,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,127,*,*,*,*,*,*,*,*,*,*,*,*,25.750874,26.938294,27.752377,26.324755,25.60198,25.384507,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,129,*,*,*,*,*,*,*,*,*,*,*,*,25.939859,27.260711,27.84352,26.452083,25.885727,25.722117,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
45,131,*,*,*,*,*,*,*,*,*,*,*,*,26.128282,27.532341,27.927308,26.625805,26.158922,26.034936,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,25,*,*,*,*,*,*,*,*,*,*,*,*,-9.56333,-10.266267,-10.603168,-10.049163,-10.037899,-10.028151,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,27,*,*,*,*,*,*,*,*,*,*,*,*,-8.76737,-9.414716,-9.826493,-9.310678,-9.339944,-9.332194,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,29,*,*,*,*,*,*,*,*,*,*,*,*,-7.945083,-8.560716,-8.971655,-8.541574,-8.56665,-8.584942,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,31,*,*,*,*,*,*,*,*,*,*,*,*,-6.999915,-7.66248,-7.946463,-7.654121,-7.664745,-7.756993,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,33,*,*,*,*,*,*,*,*,*,*,*,*,-5.962462,-6.693432,-6.849729,-6.669199,-6.705598,-6.792796,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,35,*,*,*,*,*,*,*,*,*,*,*,*,-4.851017,-5.66967,-5.675318,-5.607964,-5.67284,-5.769713,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,37,*,*,*,*,*,*,*,*,*,*,*,*,-3.6318,-4.542713,-4.386171,-4.425819,-4.528141,-4.600129,*,*,-6.35
,,,,,,,,,,,,,,,,,,,,,,
47,39,*,*,*,*,*,*,*,*,*,*,*,*,-2.488416,-3.433314,-3.19653,-3.29264,-3.388005,-3.453415,-3.284796,*,-5.04
,,,,,,,,,,,,,,,,,,,,,,
47,41,*,*,*,*,*,*,*,*,*,*,*,*,-1.516451,-2.407841,-2.158203,-2.267298,-2.327315,-2.415288,-2.255615,-2.94,-3.64
,,,,,,,,,,,,,,,,,,,,,,
47,43,*,*,*,*,*,*,*,*,*,*,*,*,-0.660459,-1.405245,-1.128342,-1.246755,-1.277481,-1.342325,-1.415646,-1.59,-2.8
,,,,,,,,,,,,,,,,,,,,,,
47,45,*,*,*,*,*,*,*,*,*,*,*,*,0.08248,-0.407622,-0.224275,-0.227395,-0.21311,-0.320038,-0.606086,-0.9,-1.77
,,,,,,,,,,,,,,,,,,,,,,
47,47,*,*,*,*,*,*,*,*,*,*,*,*,1.113743,0.574615,0.795224,0.789266,0.818094,0.742044,0.627408,0.45,0
,,,,,,,,,,,,,,,,,,,,,,
47,49,*,*,1.83471,0.09013,*,*,*,*,*,*,*,*,2.231899,1.541477,1.919201,1.779534,1.837966,1.839084,1.863868,1.74,1.34
,,,,,,,,,,,,,,,,,,,,,,
47,51,2.55034,0.30932,2.54954,0.03326,*,*,*,*,*,*,*,*,3.050504,2.421939,2.837975,2.671719,2.752811,2.763135,2.780893,2.61,2.37
,,,,,,,,,,,,,,,,,,,,,,
47,53,3.24962,0.07852,3.24428,0.00706,*,*,*,*,*,*,*,*,3.715578,3.216575,3.475032,3.419224,3.545668,3.440673,3.562378,3.66,2.72
,,,,,,,,,,,,,,,,,,,,,,
47,55,4.12584,0.03307,4.10353,0.00937,*,*,*,*,*,*,*,*,4.31002,3.935546,4.07922,4.080616,4.349955,4.130993,4.150532,4.51,3.63
,,,,,,,,,,,,,,,,,,,,,,
47,57,4.92125,0.00619,4.94823,0.00432,*,*,*,*,*,*,*,*,4.961232,4.666762,4.907252,4.813548,5.126254,4.989272,4.793292,5.23,4.29
,,,,,,,,,,,,,,,,,,,,,,
47,59,5.81348,0.00283,5.81346,0.00283,*,*,*,*,*,*,*,*,5.640628,5.498096,5.807463,5.644133,5.914639,5.862401,5.661588,5.7,5.21
,,,,,,,,,,,,,,,,,,,,,,
47,61,6.52321,0.00272,6.52309,0.00232,*,*,*,*,*,*,*,*,6.248946,6.331936,6.712495,6.474366,6.742193,6.718003,6.449532,6.78,5.99
,,,,,,,,,,,,,,,,,,,,,,
47,63,7.14293,0.00197,7.1398,0.0014,*,*,*,*,*,*,*,*,6.845565,7.15299,7.551015,7.271739,7.540959,7.5118,7.145866,7.21,7.06
,,,,,,,,,,,,,,,,,,,,,,
47,65,7.90927,0.01784,7.8868,0.00253,*,*,*,*,*,*,*,*,7.534372,7.959867,8.194349,8.018448,8.293832,8.246047,7.902298,7.88,8
,,,,,,,,,,,,,,,,,,,,,,
47,67,8.54575,0.04342,8.62868,0.00831,*,*,*,*,*,*,*,*,8.302086,8.798248,8.743832,8.740581,9.080285,8.961156,8.714595,8.7,9.02
,,,,,,,,,,,,,,,,,,,,,,
47,69,9.45366,0.07677,9.40524,0.01393,*,*,*,*,*,*,*,*,9.11105,9.698977,9.613399,9.706094,9.990112,9.693947,9.545726,9.49,9.65
,,,,,,,,,,,,,,,,,,,,,,
47,71,10.32431,0.0871,10.41828,0.00768,*,*,*,*,*,*,*,*,9.946987,10.554365,10.839813,10.71888,10.910802,10.637318,10.371193,10.16,10.43
,,,,,,,,,,,,,,,,,,,,,,
47,73,*,*,11.53257,0.00938,*,*,*,*,*,*,*,*,10.810066,11.345419,11.903261,11.509872,11.736519,11.738403,11.252383,10.98,11.14
,,,,,,,,,,,,,,,,,,,,,,
47,75,*,*,12.21275,0.03834,*,*,*,*,*,*,*,*,11.687555,12.136554,12.698277,12.278063,12.526738,12.672522,12.209996,11.98,12.13
,,,,,,,,,,,,,,,,,,,,,,
47,77,*,*,13.05936,0.82854,*,*,*,*,*,*,*,*,12.545853,12.895055,13.477109,13.05823,13.314611,13.464108,13.153987,12.76,12.38
,,,,,,,,,,,,,,,,,,,,,,
47,79,*,*,*,*,*,*,*,*,*,*,*,*,13.415421,13.646969,14.24588,13.823429,14.092067,14.245198,14.08886,13.66,13.8
,,,,,,,,,,,,,,,,,,,,,,
47,81,*,*,*,*,*,*,*,*,*,*,*,*,14.209175,14.395767,15.000504,14.56098,14.84715,15.007024,14.927237,14.09,14.55
,,,,,,,,,,,,,,,,,,,,,,
47,83,*,*,*,*,*,*,*,*,*,*,*,*,14.793547,15.042294,15.646323,15.185021,15.475041,15.614752,15.528981,14.82,15.34
,,,,,,,,,,,,,,,,,,,,,,
47,85,*,*,*,*,*,*,*,*,*,*,*,*,15.260166,15.591516,16.175129,15.690211,15.97761,16.056154,15.945438,15.42,16.4
,,,,,,,,,,,,,,,,,,,,,,
47,87,*,*,*,*,*,*,*,*,*,*,*,*,15.711348,16.12076,16.687966,16.167286,16.444213,16.432788,16.349924,15.99,16.13
,,,,,,,,,,,,,,,,,,,,,,
47,89,*,*,*,*,*,*,*,*,*,*,*,*,16.138303,16.621601,17.178336,16.601755,16.873466,16.8299,16.791754,16.66,16.16
,,,,,,,,,,,,,,,,,,,,,,
47,91,*,*,*,*,*,*,*,*,*,*,*,*,16.510039,17.077591,17.51653,16.992471,17.263833,17.207908,17.161249,17.33,16.59
,,,,,,,,,,,,,,,,,,,,,,
47,93,*,*,*,*,*,*,*,*,*,*,*,*,16.853523,17.521624,17.864158,17.408082,17.629513,17.493308,17.47697,17.71,17.85
,,,,,,,,,,,,,,,,,,,,,,
47,95,*,*,*,*,*,*,*,*,*,*,*,*,17.186025,17.995256,18.350371,17.858576,18.011791,17.791532,17.867738,18.02,17.76
,,,,,,,,,,,,,,,,,,,,,,
47,97,*,*,*,*,*,*,*,*,*,*,*,*,17.50285,18.495107,18.908589,18.307112,18.464122,18.205702,18.316091,18.7,18.32
,,,,,,,,,,,,,,,,,,,,,,
47,99,*,*,*,*,*,*,*,*,*,*,*,*,17.930718,18.988777,19.5361,18.764659,18.936253,18.706109,18.745774,19.19,19.24
,,,,,,,,,,,,,,,,,,,,,,
47,101,*,*,*,*,*,*,*,*,*,*,*,*,18.435742,19.466024,20.120448,19.256972,19.379065,19.183006,19.158319,19.73,19.27
,,,,,,,,,,,,,,,,,,,,,,
47,103,*,*,*,*,*,*,*,*,*,*,*,*,18.888556,19.926405,20.623187,19.718695,19.82941,19.619135,19.606911,20.16,20.35
,,,,,,,,,,,,,,,,,,,,,,
47,105,*,*,*,*,*,*,*,*,*,*,*,*,19.332904,20.373832,21.059741,20.115335,20.258261,20.038692,20.095512,20.76,20.58
,,,,,,,,,,,,,,,,,,,,,,
47,107,*,*,*,*,*,*,*,*,*,*,*,*,19.79864,20.829009,21.501461,20.505795,20.701539,20.423024,20.576458,21.26,21.97
,,,,,,,,,,,,,,,,,,,,,,
47,109,*,*,*,*,*,*,*,*,*,*,*,*,20.279798,21.303967,21.995994,20.900522,21.190645,20.793701,21.034429,21.92,*
,,,,,,,,,,,,,,,,,,,,,,
47,111,*,*,*,*,*,*,*,*,*,*,*,*,20.767738,21.80392,22.510516,21.285701,21.694004,21.179788,21.457318,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,113,*,*,*,*,*,*,*,*,*,*,*,*,21.271958,22.319903,22.988744,21.802154,22.21275,21.562346,21.857955,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,115,*,*,*,*,*,*,*,*,*,*,*,*,21.797886,22.842923,23.436511,22.514885,22.746889,21.97321,22.286564,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,117,*,*,*,*,*,*,*,*,*,*,*,*,22.334393,23.390249,23.960914,23.227877,23.297359,22.411214,22.774259,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,119,*,*,*,*,*,*,*,*,*,*,*,*,22.891704,24.033514,24.539466,23.841178,23.64313,22.838286,23.303123,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,121,*,*,*,*,*,*,*,*,*,*,*,*,23.450826,24.763667,25.292942,24.390025,23.879849,23.25913,23.90194,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,123,*,*,*,*,*,*,*,*,*,*,*,*,24.120732,25.453666,26.047363,24.94788,24.198983,23.693095,24.718265,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,125,*,*,*,*,*,*,*,*,*,*,*,*,24.739723,25.988111,26.582289,25.451585,24.636804,24.090661,25.523738,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,127,*,*,*,*,*,*,*,*,*,*,*,*,25.070341,26.31349,26.900022,25.778002,24.866393,24.4326,25.946445,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,129,*,*,*,*,*,*,*,*,*,*,*,*,25.180215,26.48195,27.011453,25.935098,24.94453,24.757953,25.986786,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,131,*,*,*,*,*,*,*,*,*,*,*,*,25.260188,26.60097,27.126139,25.983346,25.218255,25.066009,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,133,*,*,*,*,*,*,*,*,*,*,*,*,25.426261,26.772169,27.276297,26.061327,25.495263,25.362326,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,135,*,*,*,*,*,*,*,*,*,*,*,*,25.600432,26.992473,27.435404,26.199956,25.776921,25.678205,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,137,*,*,*,*,*,*,*,*,*,*,*,*,25.766415,27.232592,27.581165,26.336028,26.072017,25.942302,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,139,*,*,*,*,*,*,*,*,*,*,*,*,25.896603,27.472202,27.733274,26.484478,26.312034,26.110109,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,141,*,*,*,*,*,*,*,*,*,*,*,*,26.075693,27.669707,27.911368,26.674978,26.482204,26.318579,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
47,143,*,*,*,*,*,*,*,*,*,*,*,*,26.256987,27.846935,28.098381,26.853711,26.705208,26.516974,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
49,31,*,*,*,*,*,*,*,*,*,*,*,*,-8.099737,-8.707112,-9.069244,-8.702984,-8.645634,-8.772082,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
49,33,*,*,*,*,*,*,*,*,*,*,*,*,-7.277247,-7.818127,-8.258234,-7.865107,-7.78457,-7.959431,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
49,35,*,*,*,*,*,*,*,*,*,*,*,*,-6.204217,-6.840506,-7.171755,-6.872762,-6.830918,-7.032045,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
49,37,*,*,*,*,*,*,*,*,*,*,*,*,-4.88087,-5.796299,-5.755419,-5.727796,-5.819502,-5.936816,*,*,*
,,,,,,,,,,,,,,,,,,,,,,
